,HHID,PN,var1,zero_counts,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12
5548,055565,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,055570,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550,055574,020,8.0,0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
5551,055601,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5552,055607,010,8.0,0,8.0,8.0,9.0,10.0,8.0,8.0,9.0,10.0,8.0,8.0,8.0
5553,055625,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5554,055630,030,8.0,0,9.0,10.0,8.0,10.0,11.0,8.0,11.0,8.0,10.0,9.0,8.0
5555,055633,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5556,055633,031,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5557,055634,010,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
5558,055654,010,8.0,0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0
5559,055654,020,8.0,0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
5560,055720,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5561,055720,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5562,055721,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,055721,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5564,055737,010,12.0,0,11.0,12.0,11.0,12.0,8.0,12.0,12.0,11.0,11.0,11.0,8.0
5565,055737,040,9.0,0,12.0,10.0,11.0,10.0,9.0,9.0,10.0,9.0,10.0,11.0,9.0
5566,055750,010,8.0,0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0
5567,055750,020,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
5568,055757,010,8.0,0,11.0,9.0,9.0,9.0,8.0,8.0,10.0,8.0,8.0,11.0,9.0
5569,055757,011,8.0,0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
5570,055831,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5571,055884,010,8.0,0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0
5572,055975,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5573,056010,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5574,056010,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5575,056030,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576,056030,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5577,056030,012,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5578,056038,020,8.0,0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,12.0,8.0,8.0,8.0
5579,056038,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,056041,010,10.0,0,10.0,11.0,10.0,12.0,10.0,8.0,12.0,10.0,8.0,8.0,8.0
5581,056043,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,056051,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,056061,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,056061,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,056067,010,9.0,0,12.0,9.0,12.0,12.0,8.0,9.0,10.0,11.0,8.0,12.0,8.0
5586,056067,021,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,056072,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5588,056072,040,8.0,0,9.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0
5589,056076,010,8.0,0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
5590,056082,010,8.0,0,9.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0
5591,056083,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5592,056083,021,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,056083,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5594,056087,020,8.0,0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
5595,056087,030,10.0,0,10.0,9.0,9.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0
5596,056089,010,9.0,0,10.0,9.0,10.0,10.0,8.0,9.0,11.0,9.0,8.0,10.0,9.0
5597,056089,040,10.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
5598,056092,010,8.0,0,8.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
5599,056092,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,056104,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5601,056104,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5602,056117,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,056117,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,056117,031,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5605,056132,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0
5606,056132,020,8.0,0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0,8.0,8.0,8.0
5607,056134,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0
5608,056138,010,9.0,0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0
5609,056138,040,10.0,0,12.0,11.0,12.0,11.0,8.0,10.0,12.0,8.0,11.0,11.0,8.0
5610,056140,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5611,056140,020,8.0,0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
5612,056156,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5613,056162,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5614,056164,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5615,056164,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5616,056182,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5617,056182,020,10.0,0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,9.0,9.0,9.0,10.0
5618,056211,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,056211,041,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5620,056215,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5621,056215,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5622,056274,010,9.0,0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0
5623,056274,040,9.0,0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0
5624,056282,010,8.0,0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
5625,056296,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,056296,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5627,056298,010,8.0,0,10.0,8.0,12.0,11.0,8.0,8.0,9.0,9.0,8.0,10.0,8.0
5628,056298,020,8.0,0,11.0,9.0,12.0,11.0,8.0,9.0,9.0,9.0,8.0,11.0,8.0
5629,056318,010,8.0,0,9.0,11.0,10.0,10.0,9.0,9.0,11.0,11.0,9.0,10.0,9.0
5630,056323,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5631,056323,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5632,056354,030,9.0,0,8.0,9.0,10.0,10.0,8.0,8.0,12.0,12.0,9.0,8.0,9.0
5633,056419,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5634,056425,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5635,056429,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5636,056436,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5637,056458,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5638,056461,010,11.0,0,11.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
5639,056461,040,8.0,0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
5640,056469,010,8.0,0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
5641,056489,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5642,056489,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,056492,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5644,056515,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5645,056515,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5646,056540,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,056540,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5648,056550,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5649,056550,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5650,056560,010,8.0,0,9.0,9.0,8.0,8.0,8.0,8.0,12.0,9.0,8.0,8.0,8.0
5651,056562,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5652,056564,020,8.0,0,9.0,10.0,8.0,9.0,9.0,8.0,9.0,9.0,10.0,9.0,8.0
5653,056566,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654,056566,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5655,056567,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
5656,056567,020,10.0,0,11.0,11.0,11.0,12.0,8.0,11.0,11.0,11.0,9.0,11.0,10.0
5657,056609,010,8.0,0,10.0,11.0,10.0,8.0,8.0,8.0,8.0,11.0,8.0,8.0,8.0
5658,056610,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,056617,010,8.0,0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0
5660,056639,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5661,056639,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5662,056644,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5663,056644,030,8.0,0,9.0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,9.0,8.0,8.0
5664,056651,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5665,056651,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,056665,020,8.0,0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0
5667,056665,030,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
5668,056676,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5669,056678,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5670,056698,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5671,056703,010,8.0,0,9.0,8.0,8.0,9.0,9.0,8.0,11.0,8.0,8.0,8.0,8.0
5672,056712,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5673,056712,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,056714,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5675,056714,020,8.0,0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
5676,056721,010,10.0,0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0
5677,056727,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,056747,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5679,056747,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5680,056752,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,056753,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5682,056754,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5683,056754,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5684,056778,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,056792,010,8.0,0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
5686,056835,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5687,056840,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5688,056853,010,8.0,0,8.0,9.0,8.0,12.0,8.0,9.0,9.0,10.0,8.0,8.0,8.0
5689,056856,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5690,056886,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5691,056912,010,0.0,10,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5692,056936,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5693,056955,010,8.0,0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0
5694,056955,011,8.0,0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0
5695,056955,012,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5696,056955,013,12.0,0,9.0,10.0,9.0,12.0,8.0,10.0,10.0,12.0,9.0,8.0,9.0
5697,056966,010,9.0,0,8.0,8.0,12.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0
5698,056966,040,10.0,1,8.0,8.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0
5699,056991,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700,056991,031,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5701,057018,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5702,057026,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5703,057026,021,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5704,057045,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5705,057092,010,9.0,0,8.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0
5706,057093,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5707,057099,010,8.0,0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
5708,057099,011,8.0,0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0
5709,057117,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5710,057117,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5711,057130,010,11.0,0,11.0,10.0,11.0,10.0,11.0,12.0,12.0,10.0,11.0,11.0,10.0
5712,057130,040,8.0,1,11.0,10.0,9.0,11.0,8.0,0.0,11.0,11.0,11.0,10.0,8.0
5713,057138,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5714,057142,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5715,057168,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5716,057170,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5717,057184,030,8.0,0,8.0,9.0,8.0,10.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0
5718,057226,010,8.0,0,8.0,8.0,9.0,10.0,8.0,10.0,11.0,8.0,8.0,8.0,8.0
5719,057226,011,9.0,0,10.0,8.0,9.0,8.0,8.0,10.0,10.0,8.0,8.0,9.0,8.0
5720,057227,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5721,057227,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5722,057244,020,8.0,0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
5723,057246,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5724,057248,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5725,057253,010,8.0,0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
5726,057253,020,8.0,0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
5727,057296,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5728,057296,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5729,057306,020,8.0,0,11.0,9.0,11.0,8.0,8.0,8.0,10.0,8.0,8.0,9.0,8.0
5730,057306,030,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0
5731,057338,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5732,057339,010,12.0,0,9.0,8.0,10.0,11.0,9.0,9.0,10.0,10.0,12.0,10.0,9.0
5733,057339,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5734,057339,021,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5735,057341,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5736,057341,040,9.0,0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,8.0,9.0,9.0,8.0
5737,057364,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5738,057364,040,8.0,0,10.0,10.0,9.0,10.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0
5739,057376,010,8.0,0,8.0,9.0,10.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,11.0
5740,057388,010,9.0,0,8.0,9.0,11.0,11.0,9.0,9.0,11.0,10.0,8.0,8.0,8.0
5741,057388,011,9.0,0,8.0,8.0,10.0,9.0,8.0,9.0,9.0,10.0,8.0,8.0,8.0
5742,057396,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5743,057408,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5744,057417,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5745,057426,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5746,057440,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5747,057440,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5748,057461,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5749,057461,021,8.0,0,9.0,12.0,11.0,9.0,8.0,11.0,12.0,9.0,8.0,9.0,12.0
5750,057499,010,8.0,0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
5751,057506,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5752,057506,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5753,057509,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5754,057509,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5755,057511,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5756,057511,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5757,057516,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5758,057516,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5759,057541,010,9.0,0,12.0,9.0,11.0,11.0,11.0,11.0,12.0,12.0,11.0,12.0,8.0
5760,057544,010,8.0,1,10.0,10.0,10.0,9.0,8.0,9.0,0.0,9.0,8.0,8.0,8.0
5761,057544,020,8.0,0,8.0,11.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
5762,057547,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,057588,010,8.0,0,8.0,10.0,8.0,10.0,8.0,8.0,9.0,10.0,8.0,9.0,10.0
5764,057605,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5765,057605,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5766,057612,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5767,057624,010,9.0,0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0
5768,057627,010,8.0,0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
5769,057627,020,8.0,0,9.0,8.0,8.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
5770,057629,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,057630,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0
5772,057639,010,8.0,0,12.0,9.0,12.0,12.0,10.0,9.0,11.0,11.0,9.0,12.0,9.0
5773,057669,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5774,057669,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5775,057714,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5776,057714,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777,057717,010,10.0,0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0
5778,057717,020,8.0,1,9.0,9.0,9.0,8.0,9.0,0.0,10.0,9.0,8.0,9.0,8.0
5779,057743,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5780,057770,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5781,057786,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5782,057792,010,9.0,0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0
5783,057894,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5784,057898,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785,057915,010,8.0,0,11.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,11.0,10.0,8.0
5786,057921,010,12.0,0,12.0,12.0,12.0,12.0,8.0,12.0,12.0,12.0,12.0,12.0,10.0
5787,057941,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
