,HHID,PN,value
766,014180,010,0.7114580028769855
767,014180,020,-0.23602193335535507
768,014186,020,1.658937939109326
769,014186,030,1.658937939109326
770,014188,020,-1.1835018695876955
771,014188,030,-1.1835018695876955
772,014193,040,0.7114580028769855
773,014199,010,-1.1835018695876955
774,014199,020,-0.23602193335535507
775,014201,010,-1.1835018695876955
776,014202,010,-1.1835018695876955
777,014212,010,0.7114580028769855
778,014212,020,0.7114580028769855
779,014214,010,0.7114580028769855
780,014215,020,-1.1835018695876955
781,014215,030,0.7114580028769855
782,014223,010,-1.1835018695876955
783,014224,010,-0.23602193335535507
784,014224,020,-1.1835018695876955
785,014226,010,-1.1835018695876955
786,014230,010,-0.23602193335535507
787,014230,020,-0.23602193335535507
788,014234,010,-0.23602193335535507
789,014234,040,0.7114580028769855
790,014242,010,0.7114580028769855
791,014244,020,1.658937939109326
792,014244,030,0.7114580028769855
793,014247,010,1.658937939109326
794,014247,040,0.7114580028769855
795,014251,010,1.658937939109326
796,014252,010,0.7114580028769855
797,014253,010,1.658937939109326
798,014259,020,-0.23602193335535507
799,014259,030,1.658937939109326
800,014270,010,-0.23602193335535507
801,014270,040,-0.23602193335535507
802,014272,010,-1.1835018695876955
803,014275,010,-1.1835018695876955
804,014275,020,-1.1835018695876955
805,014283,010,0.7114580028769855
806,014307,010,1.658937939109326
807,014308,010,-0.23602193335535507
808,014320,020,-1.1835018695876955
809,014320,030,-0.23602193335535507
810,014332,010,-0.23602193335535507
811,014341,010,-1.1835018695876955
812,014349,010,-1.1835018695876955
813,014349,040,-0.23602193335535507
814,014359,010,-0.23602193335535507
815,014359,020,-0.23602193335535507
816,014397,010,-0.23602193335535507
817,014397,020,-0.23602193335535507
818,014411,010,0.7114580028769855
819,014411,020,0.7114580028769855
820,014420,010,-0.23602193335535507
821,014420,020,-0.23602193335535507
822,014427,010,-0.23602193335535507
823,014427,040,-0.23602193335535507
824,014428,010,-0.23602193335535507
825,014428,040,-1.1835018695876955
826,014430,010,0.7114580028769855
827,014430,020,-0.23602193335535507
828,014433,010,-0.23602193335535507
829,014433,020,-1.1835018695876955
830,014434,020,-0.23602193335535507
831,014434,030,-0.23602193335535507
832,014436,010,-0.23602193335535507
833,014436,020,0.7114580028769855
834,014449,010,1.658937939109326
835,014449,040,0.7114580028769855
836,014455,010,-0.23602193335535507
837,014456,010,-0.23602193335535507
838,014456,020,-0.23602193335535507
839,014458,020,1.658937939109326
840,014458,030,1.658937939109326
841,014468,010,-0.23602193335535507
842,014468,020,-0.23602193335535507
843,014473,010,0.7114580028769855
844,014473,020,-0.23602193335535507
845,014535,010,-1.1835018695876955
846,014539,010,1.658937939109326
847,014547,010,-1.1835018695876955
848,014548,010,-1.1835018695876955
849,014553,010,-0.23602193335535507
850,014568,010,1.658937939109326
851,014568,020,1.658937939109326
852,014571,010,-0.23602193335535507
853,014571,040,0.7114580028769855
