,HHID,value
11269,213391,-0.104432014
11270,213391,-0.104432014
11271,213391,-0.104432014
11272,213391,-0.104432014
11273,213391,-1.052906609
11274,213391,-1.052906609
11275,213391,-1.052906609
11276,213391,-1.052906609
11277,213391,0.844042581
11278,213391,0.844042581
11279,213391,0.844042581
11280,213391,0.844042581
11281,213391,0.844042581
11282,213391,0.844042581
11283,213391,0.844042581
11284,213391,0.844042581
11285,213393,-0.104432014
11286,213397,-0.104432014
11287,213399,1.792517177
11288,213404,-0.104432014
11289,213406,-1.052906609
11290,213407,0.844042581
11291,213409,0.844042581
11292,213413,0.844042581
11293,213414,-1.052906609
11294,213415,0.844042581
11295,213416,-0.104432014
11296,213419,-1.052906609
11297,213419,-1.052906609
11298,213420,0.844042581
11299,213421,0.844042581
11300,213423,-1.052906609
11301,213427,0.844042581
11302,213429,0.844042581
11303,213435,-0.104432014
11304,213439,0.844042581
11305,213441,0.844042581
11306,213442,-0.104432014
11307,213443,-0.104432014
11308,213444,-1.052906609
11309,213449,-0.104432014
11310,213450,2.740991772
11311,213466,0.844042581
11312,213467,-0.104432014
11313,213468,-0.104432014
11314,213475,0.844042581
11315,213479,-0.104432014
11316,500001,-1.052906609
11317,500002,-0.104432014
11318,500003,0.844042581
11319,500004,1.792517177
11320,500005,-1.052906609
11321,500006,-0.104432014
11322,500007,-1.052906609
11323,500008,-1.052906609
11324,500009,-1.052906609
11325,500012,-0.104432014
11326,500013,1.792517177
11327,500014,-0.104432014
11328,500016,0.844042581
11329,500017,0.844042581
11330,500018,-0.104432014
11331,500019,-0.104432014
11332,500020,2.740991772
11333,500021,-1.052906609
11334,500022,-0.104432014
11335,500023,-1.052906609
11336,500025,-1.052906609
11337,500028,-1.052906609
11338,500029,-1.052906609
11339,500030,1.792517177
11340,500031,-0.104432014
11341,500032,-1.052906609
11342,500033,-0.104432014
11343,500034,0.844042581
11344,500035,0.844042581
11345,500036,0.844042581
11346,500037,-0.104432014
11347,500042,0.844042581
11348,500044,-1.052906609
11349,500046,0.844042581
11350,500049,-0.104432014
11351,500050,0.844042581
11352,500051,0.844042581
11353,500052,-1.052906609
11354,500053,-1.052906609
11355,500054,1.792517177
11356,500055,-0.104432014
11357,500057,0.844042581
11358,500058,-0.104432014
11359,500059,-0.104432014
11360,500060,-0.104432014
11361,500064,2.740991772
11362,500066,0.844042581
11363,500067,-1.052906609
11364,500068,0.844042581
11365,500070,-1.052906609
11366,500071,0.844042581
11367,500072,0.844042581
11368,500073,0.844042581
11369,500076,-0.104432014
11370,500077,1.792517177
11371,500078,-1.052906609
11372,500079,-0.104432014
11373,500080,1.792517177
11374,500081,-1.052906609
11375,500082,-1.052906609
11376,500083,-1.052906609
11377,500084,-1.052906609
11378,500085,-1.052906609
11379,500086,-0.104432014
11380,500087,1.792517177
11381,500088,-1.052906609
11382,500089,1.792517177
11383,500090,0.844042581
11384,500091,0.844042581
11385,500094,0.844042581
11386,500095,-0.104432014
11387,500096,-0.104432014
11388,500097,-1.052906609
11389,500098,-0.104432014
11390,500099,0.844042581
11391,500100,-0.104432014
11392,500103,1.792517177
11393,500104,-1.052906609
11394,500105,0.844042581
11395,500106,-1.052906609
11396,500108,-1.052906609
11397,500109,-1.052906609
11398,500110,0.844042581
11399,500111,2.740991772
11400,500112,-1.052906609
11401,500113,-1.052906609
11402,500115,2.740991772
11403,500117,-0.104432014
11404,500118,-1.052906609
11405,500121,0.844042581
11406,500121,0.844042581
11407,500122,-1.052906609
11408,500124,-0.104432014
11409,500124,-0.104432014
11410,500125,0.844042581
11411,500126,-1.052906609
11412,500127,-1.052906609
11413,500129,-0.104432014
11414,500130,-0.104432014
11415,500132,-1.052906609
11416,500136,-1.052906609
11417,500138,-0.104432014
11418,500139,-1.052906609
11419,500140,-1.052906609
11420,500143,-1.052906609
11421,500147,0.844042581
11422,500149,-0.104432014
11423,500152,-0.104432014
11424,500152,-0.104432014
11425,500152,-1.052906609
11426,500152,-1.052906609
11427,500153,0.844042581
11428,500154,-1.052906609
11429,500155,-1.052906609
11430,500157,1.792517177
11431,500158,-1.052906609
11432,500163,-1.052906609
11433,500163,-1.052906609
11434,500164,-1.052906609
11435,500165,0.844042581
11436,500166,-0.104432014
11437,500167,1.792517177
11438,500168,-1.052906609
11439,500170,-0.104432014
11440,500171,0.844042581
11441,500172,-1.052906609
11442,500173,-0.104432014
11443,500174,-1.052906609
11444,500175,-1.052906609
11445,500177,0.844042581
11446,500179,2.740991772
11447,500180,0.844042581
11448,500181,0.844042581
11449,500184,-1.052906609
11450,500186,1.792517177
11451,500188,0.844042581
11452,500189,-1.052906609
11453,500189,-1.052906609
11454,500191,-1.052906609
11455,500192,1.792517177
11456,500198,
11457,500200,-1.052906609
11458,500201,-1.052906609
11459,500202,0.844042581
11460,500204,-0.104432014
11461,500206,-1.052906609
11462,500208,-1.052906609
11463,500209,-1.052906609
11464,500210,-1.052906609
11465,500211,-0.104432014
11466,500212,-1.052906609
11467,500216,-1.052906609
11468,500217,0.844042581
11469,500219,-1.052906609
11470,500220,-1.052906609
11471,500221,-1.052906609
11472,500224,-1.052906609
11473,500225,-1.052906609
11474,500225,-1.052906609
11475,500226,-1.052906609
11476,500227,-1.052906609
11477,500228,0.844042581
11478,500230,-1.052906609
11479,500231,0.844042581
11480,500232,0.844042581
11481,500233,-0.104432014
11482,500234,-1.052906609
11483,500236,-1.052906609
11484,500236,-1.052906609
11485,500237,-0.104432014
11486,500238,1.792517177
11487,500239,-0.104432014
11488,500240,-1.052906609
11489,500244,0.844042581
11490,500245,-0.104432014
11491,500246,-1.052906609
11492,500248,-1.052906609
11493,500250,-1.052906609
11494,500252,-0.104432014
11495,500253,1.792517177
11496,500253,1.792517177
11497,500253,-0.104432014
11498,500253,-0.104432014
11499,500254,-0.104432014
11500,500255,-1.052906609
11501,500258,-1.052906609
11502,500260,-1.052906609
11503,500261,0.844042581
11504,500264,-1.052906609
11505,500265,-0.104432014
11506,500266,1.792517177
11507,500267,1.792517177
11508,500269,0.844042581
11509,500270,1.792517177
11510,500270,1.792517177
11511,500271,0.844042581
11512,500272,1.792517177
11513,500273,-1.052906609
11514,500274,0.844042581
11515,500276,-0.104432014
11516,500277,0.844042581
11517,500278,-1.052906609
11518,500279,-0.104432014
11519,500280,1.792517177
11520,500281,-1.052906609
11521,500284,0.844042581
11522,500288,-1.052906609
11523,500290,1.792517177
11524,500291,-0.104432014
11525,500292,-0.104432014
11526,500293,-0.104432014
11527,500294,-0.104432014
11528,500295,0.844042581
11529,500296,-1.052906609
11530,500296,-1.052906609
11531,500296,-1.052906609
11532,500296,-1.052906609
11533,500297,0.844042581
11534,500298,-0.104432014
11535,500299,-0.104432014
11536,500301,-0.104432014
11537,500303,-0.104432014
11538,500306,0.844042581
11539,500307,-1.052906609
11540,500308,0.844042581
11541,500309,-0.104432014
11542,500310,-1.052906609
11543,500311,-1.052906609
11544,500312,1.792517177
11545,500313,0.844042581
11546,500317,-1.052906609
11547,500318,-0.104432014
11548,500321,0.844042581
11549,500322,0.844042581
11550,500323,
11551,500324,-1.052906609
11552,500325,-1.052906609
11553,500326,-1.052906609
11554,500327,-1.052906609
11555,500328,-1.052906609
11556,500329,0.844042581
11557,500330,-0.104432014
11558,500332,-1.052906609
11559,500337,-1.052906609
11560,500338,0.844042581
11561,500339,-0.104432014
11562,500340,0.844042581
11563,500342,1.792517177
11564,500344,-1.052906609
11565,500345,-0.104432014
11566,500346,-0.104432014
11567,500347,-0.104432014
11568,500347,-0.104432014
11569,500347,-0.104432014
11570,500347,-0.104432014
11571,500348,-0.104432014
11572,500351,-1.052906609
11573,500352,-1.052906609
11574,500355,-1.052906609
11575,500356,-1.052906609
11576,500357,-1.052906609
11577,500358,0.844042581
11578,500360,-1.052906609
11579,500361,-0.104432014
11580,500362,-1.052906609
11581,500363,-1.052906609
11582,500364,0.844042581
11583,500366,-0.104432014
11584,500367,0.844042581
11585,500369,-1.052906609
11586,500370,-1.052906609
11587,500371,-0.104432014
11588,500371,-0.104432014
11589,500371,0.844042581
11590,500371,0.844042581
11591,500372,-1.052906609
11592,500373,-0.104432014
11593,500374,-0.104432014
11594,500375,-0.104432014
11595,500377,0.844042581
11596,500378,0.844042581
11597,500380,-1.052906609
11598,500381,-1.052906609
11599,500382,-0.104432014
11600,500383,-0.104432014
11601,500384,1.792517177
11602,500385,-1.052906609
11603,500387,-1.052906609
11604,500389,2.740991772
11605,500390,-0.104432014
11606,500391,1.792517177
11607,500393,0.844042581
11608,500394,-0.104432014
11609,500396,0.844042581
11610,500400,0.844042581
11611,500402,-0.104432014
11612,500402,-0.104432014
11613,500403,-0.104432014
11614,500404,-0.104432014
11615,500406,-1.052906609
11616,500407,0.844042581
11617,500408,-0.104432014
11618,500410,0.844042581
11619,500412,0.844042581
11620,500413,-0.104432014
11621,500415,0.844042581
11622,500416,2.740991772
11623,500417,1.792517177
11624,500418,-1.052906609
11625,500420,-0.104432014
11626,500421,-0.104432014
11627,500423,-1.052906609
11628,500426,-1.052906609
11629,500427,1.792517177
11630,500428,1.792517177
11631,500429,0.844042581
11632,500431,-1.052906609
11633,500432,0.844042581
11634,500435,-0.104432014
11635,500436,
11636,500437,0.844042581
11637,500438,0.844042581
11638,500439,0.844042581
11639,500440,0.844042581
11640,500441,-0.104432014
11641,500442,-1.052906609
11642,500443,-1.052906609
11643,500444,0.844042581
11644,500445,-0.104432014
11645,500447,0.844042581
11646,500448,-1.052906609
11647,500449,-1.052906609
11648,500450,0.844042581
11649,500451,-1.052906609
11650,500452,-0.104432014
11651,500453,0.844042581
11652,500454,1.792517177
11653,500457,-1.052906609
11654,500458,-0.104432014
11655,500459,1.792517177
11656,500460,0.844042581
11657,500461,0.844042581
11658,500464,-0.104432014
11659,500464,-0.104432014
11660,500464,-0.104432014
11661,500464,-0.104432014
11662,500466,-1.052906609
11663,500467,0.844042581
11664,500469,-0.104432014
11665,500470,0.844042581
11666,500472,-1.052906609
11667,500473,-1.052906609
11668,500474,0.844042581
11669,500475,-0.104432014
11670,500476,-0.104432014
11671,500477,-1.052906609
11672,500479,0.844042581
11673,500481,-1.052906609
11674,500482,-1.052906609
11675,500483,-0.104432014
11676,500485,-1.052906609
11677,500486,-0.104432014
11678,500488,0.844042581
11679,500490,-1.052906609
11680,500491,-1.052906609
11681,500492,-1.052906609
11682,500493,0.844042581
11683,500494,1.792517177
11684,500495,1.792517177
11685,500498,-1.052906609
11686,500499,-0.104432014
11687,500500,-1.052906609
11688,500501,-0.104432014
11689,500502,-1.052906609
11690,500503,-0.104432014
11691,500504,-1.052906609
11692,500505,-1.052906609
11693,500507,-1.052906609
11694,500508,-0.104432014
11695,500509,1.792517177
11696,500510,0.844042581
11697,500512,-0.104432014
11698,500513,0.844042581
11699,500514,0.844042581
11700,500515,0.844042581
11701,500518,-0.104432014
11702,500519,-0.104432014
11703,500520,0.844042581
11704,500521,-1.052906609
11705,500522,1.792517177
11706,500524,-1.052906609
11707,500525,-1.052906609
11708,500530,1.792517177
11709,500531,-1.052906609
11710,500533,0.844042581
11711,500536,-1.052906609
11712,500537,-1.052906609
11713,500540,-0.104432014
11714,500541,1.792517177
11715,500542,0.844042581
11716,500543,-1.052906609
11717,500544,-1.052906609
11718,500545,
11719,500546,0.844042581
11720,500547,-1.052906609
11721,500549,-0.104432014
11722,500549,-0.104432014
11723,500549,-0.104432014
11724,500549,-0.104432014
11725,500550,-0.104432014
11726,500552,-1.052906609
11727,500553,0.844042581
11728,500553,-0.104432014
11729,500555,-0.104432014
11730,500558,2.740991772
11731,500560,-1.052906609
11732,500561,-1.052906609
11733,500562,-0.104432014
11734,500563,0.844042581
11735,500565,-0.104432014
11736,500566,1.792517177
11737,500567,-0.104432014
11738,500568,-0.104432014
11739,500569,0.844042581
11740,500570,-1.052906609
11741,500573,0.844042581
11742,500575,-1.052906609
11743,500576,-1.052906609
11744,500577,2.740991772
11745,500578,-1.052906609
11746,500579,-1.052906609
11747,500580,-0.104432014
11748,500581,1.792517177
11749,500582,-1.052906609
11750,500584,2.740991772
11751,500586,0.844042581
11752,500587,-0.104432014
11753,500588,-1.052906609
11754,500589,-1.052906609
11755,500590,0.844042581
11756,500591,0.844042581
11757,500592,0.844042581
11758,500595,-1.052906609
11759,500596,-1.052906609
11760,500597,-0.104432014
11761,500598,-0.104432014
11762,500600,0.844042581
11763,500601,-1.052906609
11764,500602,-0.104432014
11765,500603,1.792517177
11766,500604,-0.104432014
11767,500605,-1.052906609
11768,500606,0.844042581
11769,500608,0.844042581
11770,500609,-1.052906609
11771,500611,-1.052906609
11772,500613,-1.052906609
11773,500614,0.844042581
11774,500616,-1.052906609
11775,500617,0.844042581
11776,500617,0.844042581
11777,500617,-0.104432014
11778,500617,-0.104432014
11779,500618,-0.104432014
11780,500619,-0.104432014
11781,500620,-0.104432014
11782,500622,-0.104432014
11783,500625,0.844042581
11784,500626,-0.104432014
11785,500629,-1.052906609
11786,500631,-0.104432014
11787,500633,0.844042581
11788,500635,-0.104432014
11789,500637,0.844042581
11790,500638,-0.104432014
11791,500639,1.792517177
11792,500640,0.844042581
11793,500641,0.844042581
11794,500643,1.792517177
11795,500644,-1.052906609
11796,500645,-0.104432014
11797,500647,-1.052906609
11798,500648,-1.052906609
11799,500649,-1.052906609
11800,500651,1.792517177
11801,500653,-0.104432014
11802,500654,-1.052906609
11803,500655,-0.104432014
11804,500658,-1.052906609
11805,500660,-1.052906609
11806,500661,-1.052906609
11807,500662,-0.104432014
11808,500663,-0.104432014
11809,500665,0.844042581
11810,500667,0.844042581
11811,500668,1.792517177
11812,500669,1.792517177
11813,500670,-0.104432014
11814,500672,-1.052906609
11815,500673,-1.052906609
11816,500674,0.844042581
11817,500675,-0.104432014
11818,500676,-1.052906609
11819,500678,-0.104432014
11820,500680,0.844042581
11821,500681,1.792517177
11822,500682,-1.052906609
11823,500684,-0.104432014
11824,500686,0.844042581
11825,500687,-0.104432014
11826,500688,0.844042581
11827,500689,-1.052906609
11828,500691,-0.104432014
11829,500692,0.844042581
11830,500696,-1.052906609
11831,500697,-0.104432014
11832,500698,-0.104432014
11833,500699,-1.052906609
11834,500700,-1.052906609
11835,500701,1.792517177
11836,500702,-0.104432014
11837,500704,2.740991772
11838,500706,1.792517177
11839,500707,0.844042581
11840,500708,-0.104432014
11841,500709,-0.104432014
11842,500710,-0.104432014
11843,500711,-0.104432014
11844,500712,-1.052906609
11845,500713,-0.104432014
11846,500714,-1.052906609
11847,500715,-0.104432014
11848,500717,0.844042581
11849,500718,-0.104432014
11850,500719,0.844042581
11851,500721,-1.052906609
11852,500722,-1.052906609
11853,500723,-1.052906609
11854,500724,-0.104432014
11855,500725,-1.052906609
11856,500726,-1.052906609
11857,500727,-1.052906609
11858,500731,0.844042581
11859,500732,1.792517177
11860,500733,-1.052906609
11861,500735,-1.052906609
11862,500737,-1.052906609
11863,500738,-0.104432014
11864,500739,-1.052906609
11865,500740,0.844042581
11866,500741,-0.104432014
11867,500742,-1.052906609
11868,500747,-0.104432014
11869,500748,-1.052906609
11870,500749,-0.104432014
11871,500750,0.844042581
11872,500753,-0.104432014
11873,500754,0.844042581
11874,500755,0.844042581
11875,500756,-1.052906609
11876,500757,-0.104432014
11877,500758,0.844042581
11878,500759,0.844042581
11879,500760,-0.104432014
11880,500761,-0.104432014
11881,500763,-1.052906609
11882,500764,-1.052906609
11883,500766,-1.052906609
11884,500767,1.792517177
11885,500768,-1.052906609
11886,500771,-0.104432014
11887,500772,-0.104432014
11888,500773,-0.104432014
11889,500775,-1.052906609
11890,500778,-1.052906609
11891,500779,-0.104432014
11892,500780,-1.052906609
11893,500781,-0.104432014
11894,500782,0.844042581
11895,500783,1.792517177
11896,500784,-0.104432014
11897,500788,0.844042581
11898,500789,-1.052906609
11899,500790,0.844042581
11900,500792,-0.104432014
11901,500794,0.844042581
11902,500795,0.844042581
11903,500798,-1.052906609
11904,500799,0.844042581
11905,500800,-0.104432014
11906,500801,0.844042581
11907,500802,-1.052906609
11908,500803,-1.052906609
11909,500804,-1.052906609
11910,500805,-0.104432014
11911,500807,-1.052906609
11912,500810,-1.052906609
11913,500814,1.792517177
11914,500814,1.792517177
11915,500815,0.844042581
11916,500816,0.844042581
11917,500818,-0.104432014
11918,500820,0.844042581
11919,500823,-1.052906609
11920,500825,-1.052906609
11921,500826,0.844042581
11922,500827,0.844042581
11923,500828,1.792517177
11924,500829,-0.104432014
11925,500831,-1.052906609
11926,500832,-1.052906609
11927,500834,-1.052906609
11928,500836,-0.104432014
11929,500837,-1.052906609
11930,500838,1.792517177
11931,500839,-0.104432014
11932,500841,0.844042581
11933,500843,-0.104432014
11934,500846,1.792517177
11935,500847,0.844042581
11936,500848,0.844042581
11937,500849,1.792517177
11938,500851,-0.104432014
11939,500852,-1.052906609
11940,500855,-1.052906609
11941,500856,1.792517177
11942,500857,1.792517177
11943,500858,-1.052906609
11944,500860,-1.052906609
11945,500861,-0.104432014
11946,500862,-1.052906609
11947,500863,0.844042581
11948,500864,0.844042581
11949,500866,
11950,500869,-1.052906609
11951,500870,-0.104432014
11952,500871,-0.104432014
11953,500873,-1.052906609
11954,500874,-1.052906609
11955,500875,1.792517177
11956,500876,-0.104432014
11957,500877,-0.104432014
11958,500878,-1.052906609
11959,500879,-0.104432014
11960,500880,0.844042581
11961,500882,0.844042581
11962,500883,-1.052906609
11963,500885,-0.104432014
11964,500885,-0.104432014
11965,500886,0.844042581
11966,500889,-0.104432014
11967,500890,-1.052906609
11968,500892,-0.104432014
11969,500893,-1.052906609
11970,500895,-1.052906609
11971,500896,-1.052906609
11972,500897,1.792517177
11973,500898,-1.052906609
11974,500899,-1.052906609
11975,500900,-0.104432014
11976,500902,0.844042581
11977,500903,2.740991772
11978,500904,0.844042581
11979,500906,-1.052906609
11980,500907,2.740991772
11981,500908,-1.052906609
11982,500909,-1.052906609
11983,500912,0.844042581
11984,500913,-1.052906609
11985,500914,0.844042581
11986,500915,-0.104432014
11987,500916,-1.052906609
11988,500918,-0.104432014
11989,500919,-0.104432014
11990,500920,-1.052906609
11991,500921,-0.104432014
11992,500923,0.844042581
11993,500924,0.844042581
11994,500926,-1.052906609
11995,500927,-1.052906609
11996,500928,-0.104432014
11997,500929,
11998,500931,1.792517177
11999,500932,0.844042581
12000,500936,0.844042581
12001,500937,-0.104432014
12002,500939,0.844042581
12003,500939,0.844042581
12004,500940,2.740991772
12005,500941,1.792517177
12006,500942,0.844042581
12007,500943,-0.104432014
12008,500944,-1.052906609
12009,500945,-1.052906609
12010,500946,-0.104432014
12011,500947,0.844042581
12012,500948,0.844042581
12013,500949,0.844042581
12014,500949,0.844042581
12015,500950,-1.052906609
12016,500951,-1.052906609
12017,500952,-1.052906609
12018,500952,-1.052906609
12019,500953,-0.104432014
12020,500956,-1.052906609
12021,500959,1.792517177
12022,500963,0.844042581
12023,500964,-1.052906609
12024,500965,1.792517177
12025,500967,-1.052906609
12026,500968,-0.104432014
12027,500972,0.844042581
12028,500974,-1.052906609
12029,500975,0.844042581
12030,500976,-1.052906609
12031,500977,-1.052906609
12032,500980,1.792517177
12033,500983,2.740991772
12034,500985,-0.104432014
12035,500986,1.792517177
12036,500987,2.740991772
12037,500988,-1.052906609
12038,500989,-1.052906609
12039,500990,-0.104432014
12040,500991,0.844042581
12041,500993,-1.052906609
12042,500993,-1.052906609
12043,500993,0.844042581
12044,500993,0.844042581
12045,500994,-1.052906609
12046,500996,-0.104432014
12047,500999,-0.104432014
12048,501000,-0.104432014
12049,501001,-0.104432014
12050,501002,-1.052906609
12051,501008,-1.052906609
12052,501009,-1.052906609
12053,501010,-0.104432014
12054,501012,-1.052906609
12055,501013,0.844042581
12056,501015,1.792517177
12057,501016,2.740991772
12058,501017,-0.104432014
12059,501018,0.844042581
12060,501019,-1.052906609
12061,501022,-0.104432014
12062,501024,1.792517177
12063,501025,-0.104432014
12064,501026,1.792517177
12065,501028,-1.052906609
12066,501030,0.844042581
12067,501033,-0.104432014
12068,501036,-0.104432014
12069,501038,-1.052906609
12070,501039,0.844042581
12071,501041,-0.104432014
12072,501042,1.792517177
12073,501043,-1.052906609
12074,501044,-0.104432014
12075,501045,-1.052906609
12076,501045,-1.052906609
12077,501047,-1.052906609
12078,501048,1.792517177
12079,501049,0.844042581
12080,501051,-0.104432014
12081,501052,-0.104432014
12082,501053,-1.052906609
12083,501054,-1.052906609
12084,501055,-1.052906609
12085,501060,0.844042581
12086,501061,-0.104432014
12087,501063,-0.104432014
12088,501066,-0.104432014
12089,501067,-0.104432014
12090,501070,0.844042581
12091,501072,-0.104432014
12092,501073,-0.104432014
12093,501073,-0.104432014
12094,501073,-1.052906609
12095,501073,-1.052906609
12096,501075,-1.052906609
12097,501076,-1.052906609
12098,501077,-1.052906609
12099,501078,-0.104432014
12100,501079,1.792517177
12101,501080,-1.052906609
12102,501081,-0.104432014
12103,501082,-1.052906609
12104,501083,-1.052906609
12105,501084,-0.104432014
12106,501088,0.844042581
12107,501092,-0.104432014
12108,501093,-1.052906609
12109,501094,-0.104432014
12110,501096,-1.052906609
12111,501097,-1.052906609
12112,501098,-1.052906609
12113,501099,
12114,501100,-1.052906609
12115,501102,-0.104432014
12116,501103,-1.052906609
12117,501104,-0.104432014
12118,501105,-0.104432014
12119,501106,-1.052906609
12120,501107,-1.052906609
12121,501108,-1.052906609
12122,501109,-1.052906609
12123,501111,-0.104432014
12124,501112,-0.104432014
12125,501113,-1.052906609
12126,501113,-1.052906609
12127,501114,1.792517177
12128,501115,2.740991772
12129,501117,-0.104432014
12130,501118,-0.104432014
12131,501119,-0.104432014
12132,501120,1.792517177
12133,501121,-0.104432014
12134,501122,0.844042581
12135,501125,-1.052906609
12136,501126,-0.104432014
12137,501128,-0.104432014
12138,501130,0.844042581
12139,501131,-1.052906609
12140,501132,1.792517177
12141,501133,-1.052906609
12142,501134,-0.104432014
12143,501136,-0.104432014
12144,501137,0.844042581
12145,501138,1.792517177
12146,501140,1.792517177
12147,501141,-1.052906609
12148,501142,-0.104432014
12149,501143,1.792517177
12150,501144,-0.104432014
12151,501145,-1.052906609
12152,501147,0.844042581
12153,501150,1.792517177
12154,501152,-1.052906609
12155,501153,-0.104432014
12156,501154,-1.052906609
12157,501155,-0.104432014
12158,501156,0.844042581
12159,501157,0.844042581
12160,501159,-1.052906609
12161,501161,1.792517177
12162,501162,0.844042581
12163,501163,-0.104432014
12164,501165,-1.052906609
12165,501166,0.844042581
12166,501167,0.844042581
12167,501168,2.740991772
12168,501170,-1.052906609
12169,501172,-0.104432014
12170,501173,-1.052906609
12171,501174,-0.104432014
12172,501176,-1.052906609
12173,501177,0.844042581
12174,501178,2.740991772
12175,501179,2.740991772
12176,501180,0.844042581
12177,501181,-0.104432014
12178,501182,-0.104432014
12179,501183,-0.104432014
12180,501184,1.792517177
12181,501185,-0.104432014
12182,501186,-1.052906609
12183,501187,1.792517177
12184,501188,0.844042581
12185,501189,-1.052906609
12186,501194,0.844042581
12187,501196,1.792517177
12188,501198,-1.052906609
12189,501200,-0.104432014
12190,501202,-0.104432014
12191,501203,0.844042581
12192,501206,-1.052906609
12193,501208,-0.104432014
12194,501209,-0.104432014
12195,501210,-1.052906609
12196,501211,-1.052906609
12197,501212,-0.104432014
12198,501213,-1.052906609
12199,501214,0.844042581
12200,501215,2.740991772
12201,501217,0.844042581
12202,501218,0.844042581
12203,501219,0.844042581
12204,501220,-1.052906609
12205,501222,1.792517177
12206,501223,0.844042581
12207,501224,-0.104432014
12208,501225,0.844042581
12209,501226,-0.104432014
12210,501227,0.844042581
12211,501228,-1.052906609
12212,501230,-1.052906609
12213,501231,-0.104432014
12214,501233,-1.052906609
12215,501235,-1.052906609
12216,501237,-1.052906609
12217,501238,-1.052906609
12218,501239,-1.052906609
12219,501240,-1.052906609
12220,501243,0.844042581
12221,501244,-0.104432014
12222,501245,0.844042581
12223,501247,-0.104432014
12224,501249,-0.104432014
12225,501251,-1.052906609
12226,501254,-1.052906609
12227,501255,-0.104432014
12228,501256,2.740991772
12229,501258,-1.052906609
12230,501259,-1.052906609
12231,501260,1.792517177
12232,501261,0.844042581
12233,501263,1.792517177
12234,501264,-1.052906609
12235,501265,-1.052906609
12236,501266,-1.052906609
12237,501267,-0.104432014
12238,501269,0.844042581
12239,501270,2.740991772
12240,501271,-1.052906609
12241,501273,-1.052906609
12242,501274,0.844042581
12243,501275,-1.052906609
12244,501276,-0.104432014
12245,501278,1.792517177
12246,501279,
12247,501280,-1.052906609
12248,501281,0.844042581
12249,501282,-0.104432014
12250,501283,1.792517177
12251,501284,-0.104432014
12252,501285,1.792517177
12253,501288,0.844042581
12254,501289,0.844042581
12255,501290,0.844042581
12256,501292,0.844042581
12257,501296,-1.052906609
12258,501298,0.844042581
12259,501299,-0.104432014
12260,501301,-0.104432014
12261,501302,-1.052906609
12262,501303,0.844042581
12263,501304,-0.104432014
12264,501305,1.792517177
12265,501307,-1.052906609
12266,501310,1.792517177
12267,501311,-1.052906609
12268,501312,-1.052906609
12269,501314,-1.052906609
12270,501315,-1.052906609
12271,501317,0.844042581
12272,501320,-0.104432014
12273,501323,-1.052906609
12274,501324,0.844042581
12275,501325,-0.104432014
12276,501327,0.844042581
12277,501328,-1.052906609
12278,501330,-1.052906609
12279,501331,-1.052906609
12280,501333,0.844042581
12281,501334,-1.052906609
12282,501338,-1.052906609
12283,501340,-1.052906609
12284,501341,0.844042581
12285,501342,1.792517177
12286,501345,0.844042581
12287,501346,-0.104432014
12288,501347,-1.052906609
12289,501349,-0.104432014
12290,501350,-0.104432014
12291,501351,-1.052906609
12292,501352,-0.104432014
12293,501354,1.792517177
12294,501357,-1.052906609
12295,501358,-1.052906609
12296,501359,-0.104432014
12297,501360,-0.104432014
12298,501360,-0.104432014
12299,501362,-1.052906609
12300,501363,0.844042581
12301,501366,1.792517177
12302,501369,-0.104432014
12303,501374,-1.052906609
12304,501375,-1.052906609
12305,501376,0.844042581
12306,501377,-1.052906609
12307,501379,-1.052906609
12308,501381,-1.052906609
12309,501382,-1.052906609
12310,501386,-0.104432014
12311,501387,-1.052906609
12312,501391,-0.104432014
12313,501392,-1.052906609
12314,501394,0.844042581
12315,501395,0.844042581
12316,501396,-1.052906609
12317,501397,-1.052906609
12318,501398,0.844042581
12319,501399,1.792517177
12320,501400,-1.052906609
12321,501401,-1.052906609
12322,501402,-1.052906609
12323,501403,
12324,501404,-0.104432014
12325,501405,-0.104432014
12326,501406,-0.104432014
12327,501407,-0.104432014
12328,501409,-0.104432014
12329,501410,1.792517177
12330,501413,0.844042581
12331,501414,-1.052906609
12332,501415,-1.052906609
12333,501416,0.844042581
12334,501417,-1.052906609
12335,501418,
12336,501419,-0.104432014
12337,501420,-0.104432014
12338,501421,-1.052906609
12339,501422,-0.104432014
12340,501423,0.844042581
12341,501425,0.844042581
12342,501426,1.792517177
12343,501427,-1.052906609
12344,501428,0.844042581
12345,501430,-0.104432014
12346,501431,-1.052906609
12347,501433,0.844042581
12348,501434,-1.052906609
12349,501435,0.844042581
12350,501436,-1.052906609
12351,501437,-0.104432014
12352,501438,0.844042581
12353,501439,-1.052906609
12354,501440,-0.104432014
12355,501441,2.740991772
12356,501444,-1.052906609
12357,501445,-1.052906609
12358,501446,-0.104432014
12359,501448,1.792517177
12360,501449,-1.052906609
12361,501451,-1.052906609
12362,501452,1.792517177
12363,501454,-0.104432014
12364,501458,1.792517177
12365,501459,0.844042581
12366,501460,-1.052906609
12367,501460,-1.052906609
12368,501461,-1.052906609
12369,501463,-1.052906609
12370,501464,0.844042581
12371,501465,0.844042581
12372,501466,0.844042581
12373,501467,-1.052906609
12374,501468,-0.104432014
12375,501469,-1.052906609
12376,501470,-1.052906609
12377,501472,0.844042581
12378,501472,0.844042581
