,HHID,PN,HB027,JB027,KB027,LB027
20520,500216,10,,0.062603063,,
20521,500932,10,,0.062603063,,
20522,500932,20,,-1.044233657,,
20523,501236,10,,-1.044233657,,
20524,501236,20,,0.062603063,,
20525,500896,10,,0.062603063,,
20526,500896,20,,0.062603063,,
20527,501788,10,,1.169439784,,
20528,501788,20,,0.062603063,,
20529,501210,10,,-1.044233657,,
20530,501210,20,,-1.044233657,,
20531,502334,10,,0.062603063,,
20532,502334,20,,0.062603063,,
20533,501267,10,,0.062603063,,
20534,501267,20,,0.062603063,,
20535,501732,10,,-1.044233657,,
20536,501878,10,,1.169439784,,
20537,501878,20,,0.062603063,,
20538,502754,10,,-1.044233657,,
20539,500076,10,,0.062603063,,
20540,501540,10,,0.062603063,,
20541,501540,20,,0.062603063,,
20542,501398,10,,0.062603063,,
20543,501398,20,,1.169439784,,
20544,501266,10,,0.062603063,,
20545,501266,20,,0.062603063,,
20546,502734,10,,2.276276505,,
20547,502734,20,,2.276276505,,
20548,501666,10,,-1.044233657,,
20549,501666,20,,-1.044233657,,
20550,502073,10,,0.062603063,,
20551,502073,20,,-1.044233657,,
20552,500775,10,,-1.044233657,,
20553,500775,20,,0.062603063,,
20554,502349,10,,0.062603063,,
20555,502349,20,,,,
20556,501444,10,,,,
20557,501444,20,,1.169439784,,
20558,502448,10,,-1.044233657,,
20559,501375,10,,-1.044233657,,
20560,501375,20,,0.062603063,,
20561,502722,10,,-1.044233657,,
20562,502722,20,,0.062603063,,
20563,500052,10,,0.062603063,,
20564,500052,20,,-1.044233657,,
20565,502683,20,,0.062603063,,
20566,502351,20,,2.276276505,,
20567,500521,10,,0.062603063,,
20568,501249,10,,1.169439784,,
20569,501913,10,,1.169439784,,
20570,500763,10,,0.062603063,,
20571,500763,20,,-1.044233657,,
20572,500470,10,,,,
20573,501827,10,,2.276276505,,
20574,501827,20,,0.062603063,,
20575,500104,10,,0.062603063,,
20576,500104,20,,0.062603063,,
20577,502423,10,,0.062603063,,
20578,500122,10,,2.276276505,,
20579,501374,10,,-1.044233657,,
20580,501343,10,,0.062603063,,
20581,500292,10,,1.169439784,,
20582,500267,10,,-1.044233657,,
20583,501008,10,,-1.044233657,,
20584,501008,20,,1.169439784,,
20585,500121,10,,-1.044233657,,
20586,500121,20,,-1.044233657,,
20587,502655,10,,-1.044233657,,
20588,500013,10,,0.062603063,,
20589,500013,20,,0.062603063,,
20590,501720,10,,0.062603063,,
20591,502065,10,,0.062603063,,
20592,500421,10,,0.062603063,,
20593,500421,20,,-1.044233657,,
20594,501868,10,,-1.044233657,,
20595,501868,20,,1.169439784,,
20596,500547,10,,0.062603063,,
20597,500547,20,,0.062603063,,
20598,501649,10,,,,
20599,501649,20,,,,
20600,502362,10,,1.169439784,,
20601,502362,20,,0.062603063,,
20602,501542,10,,1.169439784,,
20603,501542,20,,-1.044233657,,
20604,502672,10,,2.276276505,,
20605,501041,10,,-1.044233657,,
20606,501041,20,,2.276276505,,
20607,501743,10,,2.276276505,,
20608,501743,20,,0.062603063,,
20609,500351,10,,-1.044233657,,
20610,502046,10,,-1.044233657,,
20611,502046,20,,-1.044233657,,
20612,501990,10,,0.062603063,,
20613,501990,20,,1.169439784,,
20614,502420,10,,-1.044233657,,
20615,502420,20,,0.062603063,,
20616,502265,10,,0.062603063,,
20617,502265,20,,1.169439784,,
20618,501857,10,,0.062603063,,
20619,501857,20,,1.169439784,,
20620,500731,10,,,,
20621,501279,10,,,,
20622,501642,10,,0.062603063,,
20623,501642,20,,,,
20624,500192,10,,-1.044233657,,
20625,500311,10,,,,
20626,500311,20,,-1.044233657,,
20627,502609,10,,0.062603063,,
20628,500675,10,,0.062603063,,
20629,500675,20,,1.169439784,,
20630,502432,10,,-1.044233657,,
20631,502432,20,,-1.044233657,,
20632,501595,10,,-1.044233657,,
20633,501595,20,,-1.044233657,,
20634,500505,10,,0.062603063,,
20635,502393,10,,-1.044233657,,
20636,500552,10,,-1.044233657,,
20637,500823,10,,0.062603063,,
20638,500098,10,,1.169439784,,
20639,500098,20,,1.169439784,,
20640,501265,10,,0.062603063,,
20641,500892,10,,0.062603063,,
20642,500892,20,,-1.044233657,,
20643,501729,10,,0.062603063,,
20644,501729,20,,0.062603063,,
20645,502575,20,,1.169439784,,
20646,502029,10,,0.062603063,,
20647,502029,20,,,,
20648,500157,10,,0.062603063,,
20649,500937,10,,0.062603063,,
20650,500937,20,,0.062603063,,
20651,501072,10,,0.062603063,,
20652,501072,20,,0.062603063,,
20653,501577,10,,-1.044233657,,
20654,500663,10,,-1.044233657,,
20655,500663,20,,0.062603063,,
20656,502571,10,,0.062603063,,
20657,502571,20,,0.062603063,,
20658,501176,10,,0.062603063,,
20659,501176,20,,-1.044233657,,
20660,501362,10,,0.062603063,,
20661,501362,20,,0.062603063,,
20662,500855,10,,-1.044233657,,
20663,500855,20,,0.062603063,,
20664,502217,10,,0.062603063,,
20665,502217,20,,0.062603063,,
20666,500163,10,,0.062603063,,
20667,500163,20,,0.062603063,,
20668,500570,10,,0.062603063,,
20669,500570,20,,-1.044233657,,
20670,501019,10,,0.062603063,,
20671,501019,20,,-1.044233657,,
20672,502129,10,,0.062603063,,
20673,502129,20,,0.062603063,,
20674,500560,10,,0.062603063,,
20675,500560,20,,0.062603063,,
20676,500919,10,,,,
20677,500919,20,,0.062603063,,
20678,500756,10,,-1.044233657,,
20679,500756,20,,0.062603063,,
20680,501856,10,,-1.044233657,,
20681,501856,20,,0.062603063,,
20682,502304,10,,0.062603063,,
20683,502304,20,,0.062603063,,
20684,501334,10,,2.276276505,,
20685,501334,20,,0.062603063,,
20686,501650,10,,0.062603063,,
20687,501650,20,,-1.044233657,,
20688,500898,10,,0.062603063,,
20689,500898,20,,0.062603063,,
20690,501544,10,,0.062603063,,
20691,501544,20,,2.276276505,,
20692,501259,10,,-1.044233657,,
20693,501259,20,,-1.044233657,,
20694,501568,10,,-1.044233657,,
20695,501568,20,,0.062603063,,
20696,500413,10,,-1.044233657,,
20697,500413,20,,-1.044233657,,
20698,500485,10,,-1.044233657,,
20699,500173,10,,0.062603063,,
20700,502580,10,,2.276276505,,
20701,502454,10,,,,
20702,502454,20,,,,
20703,502364,10,,-1.044233657,,
20704,502364,20,,0.062603063,,
20705,502613,10,,1.169439784,,
20706,501075,10,,0.062603063,,
20707,501075,20,,0.062603063,,
20708,502329,10,,0.062603063,,
20709,501073,10,,0.062603063,,
20710,501073,20,,0.062603063,,
20711,501280,10,,0.062603063,,
20712,501280,20,,0.062603063,,
20713,502268,10,,2.276276505,,
20714,502268,20,,2.276276505,,
20715,501749,10,,1.169439784,,
20716,501154,10,,-1.044233657,,
20717,501154,20,,-1.044233657,,
20718,500352,10,,0.062603063,,
20719,501871,10,,-1.044233657,,
20720,500004,10,,0.062603063,,
20721,500004,20,,0.062603063,,
20722,500818,10,,-1.044233657,,
20723,500818,20,,-1.044233657,,
20724,501635,10,,0.062603063,,
20725,501635,20,,0.062603063,,
20726,500961,10,,-1.044233657,,
20727,501899,10,,-1.044233657,,
20728,501899,20,,0.062603063,,
20729,501537,10,,1.169439784,,
20730,501537,20,,-1.044233657,,
20731,500779,10,,-1.044233657,,
20732,500779,20,,-1.044233657,,
20733,500553,10,,0.062603063,,
20734,500553,20,,0.062603063,,
20735,501238,10,,0.062603063,,
20736,501238,20,,0.062603063,,
20737,501231,10,,-1.044233657,,
20738,501231,20,,2.276276505,,
20739,501025,10,,-1.044233657,,
20740,502718,10,,0.062603063,,
20741,500993,10,,0.062603063,,
20742,500993,20,,-1.044233657,,
20743,502690,10,,-1.044233657,,
20744,500708,10,,-1.044233657,,
20745,500610,10,,,,
20746,500610,20,,,,
20747,501862,10,,,,
20748,501466,10,,-1.044233657,,
20749,501466,20,,0.062603063,,
20750,502566,10,,-1.044233657,,
20751,501278,10,,-1.044233657,,
20752,501614,10,,-1.044233657,,
20753,501614,20,,0.062603063,,
20754,500846,10,,,,
20755,500459,10,,-1.044233657,,
20756,500238,10,,-1.044233657,,
20757,500238,20,,-1.044233657,,
20758,502249,10,,,,
20759,502249,20,,-1.044233657,,
20760,501320,10,,0.062603063,,
20761,501274,10,,-1.044233657,,
20762,500953,10,,0.062603063,,
20763,500100,10,,-1.044233657,,
20764,502661,10,,-1.044233657,,
20765,501333,10,,-1.044233657,,
20766,502328,10,,0.062603063,,
20767,502328,20,,-1.044233657,,
20768,501966,10,,0.062603063,,
20769,501966,20,,0.062603063,,
20770,502442,10,,0.062603063,,
20771,502442,20,,0.062603063,,
20772,500531,10,,0.062603063,,
20773,500531,20,,-1.044233657,,
20774,500296,10,,0.062603063,,
20775,500296,20,,0.062603063,,
20776,501335,10,,-1.044233657,,
20777,500326,10,,1.169439784,,
20778,500326,20,,0.062603063,,
20779,500404,10,,-1.044233657,,
20780,500404,20,,0.062603063,,
20781,501410,10,,-1.044233657,,
20782,501410,20,,-1.044233657,,
20783,502318,10,,1.169439784,,
20784,501901,10,,-1.044233657,,
20785,500110,10,,-1.044233657,,
20786,500110,20,,0.062603063,,
20787,500601,10,,,,
20788,501654,10,,0.062603063,,
20789,502730,10,,-1.044233657,,
20790,502172,10,,0.062603063,,
20791,500457,10,,0.062603063,,
20792,501841,10,,0.062603063,,
20793,501841,20,,,,
20794,502558,10,,0.062603063,,
20795,501437,10,,,,
20796,501477,10,,0.062603063,,
20797,501477,20,,0.062603063,,
20798,501096,10,,0.062603063,,
20799,501096,20,,0.062603063,,
20800,501377,10,,-1.044233657,,
20801,502497,10,,0.062603063,,
20802,502497,20,,0.062603063,,
20803,502653,10,,-1.044233657,,
20804,502653,20,,0.062603063,0.325806226,
20805,500366,10,,1.169439784,,
20806,500366,20,,,,
20807,502463,10,,-1.044233657,,
20808,501067,10,,-1.044233657,,
20809,501067,20,,0.062603063,,
20810,502694,10,,,,
20811,501918,10,,,,
20812,501583,10,,-1.044233657,,
20813,501583,20,,0.062603063,,
20814,501881,10,,2.276276505,,
20815,501881,20,,0.062603063,,
20816,501467,10,,0.062603063,,
20817,501467,20,,0.062603063,,
20818,500009,10,,0.062603063,,
20819,500009,20,,1.169439784,,
20820,501810,10,,-1.044233657,,
20821,502453,10,,-1.044233657,,
20822,500899,10,,0.062603063,,
20823,500899,20,,2.276276505,,
20824,502503,10,,-1.044233657,,
20825,501468,10,,-1.044233657,,
20826,501468,20,,-1.044233657,,
20827,501312,10,,-1.044233657,,
20828,501312,20,,0.062603063,,
20829,500484,20,,0.062603063,,
20830,500619,10,,0.062603063,,
20831,500619,20,,0.062603063,,
20832,501445,10,,-1.044233657,,
20833,502055,10,,-1.044233657,,
20834,500118,10,,0.062603063,,
20835,500118,20,,0.062603063,,
20836,501548,10,,0.062603063,,
20837,501548,20,,-1.044233657,,
20838,501264,10,,,,
20839,500678,10,,0.062603063,,
20840,500678,20,,-1.044233657,,
20841,501781,10,,1.169439784,,
20842,501781,20,,0.062603063,,
20843,502305,10,,0.062603063,,
20844,502305,20,,0.062603063,,
20845,500912,10,,0.062603063,,
20846,500912,20,,0.062603063,,
20847,500699,10,,0.062603063,,
20848,500699,20,,2.276276505,,
20849,500322,10,,0.062603063,,
20850,500322,20,,2.276276505,,
20851,502240,10,,-1.044233657,,
20852,502240,20,,-1.044233657,,
20853,500983,10,,0.062603063,,
20854,500676,10,,2.276276505,,
20855,500676,20,,0.062603063,,
20856,501115,10,,0.062603063,,
20857,500579,10,,0.062603063,,
20858,500579,20,,0.062603063,,
20859,500221,10,,-1.044233657,,
20860,500064,10,,0.062603063,,
20861,502559,10,,-1.044233657,,
20862,500573,10,,0.062603063,,
20863,501708,10,,1.169439784,,
20864,500492,10,,0.062603063,,
20865,501754,10,,2.276276505,,
20866,501754,20,,2.276276505,,
20867,500299,10,,0.062603063,,
20868,500299,20,,0.062603063,,
20869,501900,10,,,,
20870,500046,10,,,,
20871,500454,10,,-1.044233657,,
20872,500587,10,,-1.044233657,,
20873,500587,20,,,,
20874,501378,10,,-1.044233657,,
20875,501833,10,,0.062603063,,
20876,502023,10,,0.062603063,,
20877,502023,20,,-1.044233657,,
20878,501317,10,,-1.044233657,,
20879,500882,10,,,,
20880,500882,20,,,,
20881,502025,10,,-1.044233657,,
20882,502025,20,,1.169439784,,
20883,502745,10,,-1.044233657,,
20884,502745,20,,2.276276505,,
20885,501325,10,,,,
20886,501325,20,,0.062603063,,
20887,500489,20,,0.062603063,,
20888,500466,10,,0.062603063,,
20889,500466,20,,2.276276505,,
20890,500397,10,,-1.044233657,,
20891,500397,20,,-1.044233657,,
20892,501740,10,,-1.044233657,,
20893,500589,10,,0.062603063,,
20894,500589,20,,-1.044233657,,
20895,501350,10,,1.169439784,,
20896,500279,10,,0.062603063,,
20897,501997,10,,0.062603063,,
20898,501997,20,,-1.044233657,,
20899,502272,10,,0.062603063,,
20900,502272,20,,2.276276505,,
20901,500974,10,,1.169439784,,
20902,500431,10,,-1.044233657,,
20903,500431,20,,0.062603063,,
20904,501789,10,,1.169439784,,
20905,502464,10,,-1.044233657,,
20906,502245,10,,0.062603063,,
20907,502245,20,,1.169439784,,
20908,500588,10,,-1.044233657,,
20909,500588,20,,-1.044233657,,
20910,502300,10,,,,
20911,502300,20,,-1.044233657,,
20912,500226,10,,0.062603063,,
20913,500226,20,,0.062603063,,
20914,500648,10,,2.276276505,,
20915,500648,20,,-1.044233657,,
20916,500582,10,,2.276276505,,
20917,500582,20,,0.062603063,,
20918,500188,10,,-1.044233657,,
20919,500188,20,,,,
20920,501668,10,,0.062603063,,
20921,501415,10,,0.062603063,,
20922,501415,20,,0.062603063,,
20923,500798,10,,,,
20924,501688,10,,0.062603063,,
20925,501688,20,,0.062603063,,
20926,501283,10,,-1.044233657,,
20927,501283,20,,-1.044233657,,
20928,500227,10,,-1.044233657,,
20929,501507,10,,-1.044233657,,
20930,501604,10,,,,
20931,501604,20,,-1.044233657,,
20932,502529,10,,-1.044233657,,
20933,500637,10,,,,
20934,500637,20,,-1.044233657,,
20935,502758,10,,,,
20936,500907,10,,-1.044233657,,
20937,502552,10,,0.062603063,,
20938,502552,20,,-1.044233657,,
20939,502122,10,,,,
20940,502122,20,,-1.044233657,,
20941,500325,10,,-1.044233657,,
20942,500325,20,,-1.044233657,,
20943,500608,10,,0.062603063,,
20944,502226,10,,-1.044233657,,
20945,502226,20,,0.062603063,,
20946,500217,10,,,,
20947,500583,10,,0.062603063,,
20948,500583,20,,0.062603063,,
20949,500617,10,,-1.044233657,,
20950,500617,20,,-1.044233657,,
20951,501100,10,,2.276276505,,
20952,501646,10,,1.169439784,,
20953,502192,10,,1.169439784,,
20954,502192,20,,0.062603063,,
20955,502040,10,,0.062603063,,
20956,500721,10,,0.062603063,,
20957,500721,20,,-1.044233657,,
20958,500828,10,,-1.044233657,,
20959,502617,10,,0.062603063,,
20960,502600,10,,1.169439784,,
20961,500921,10,,,,
20962,500309,10,,,,
20963,500309,20,,-1.044233657,,
20964,501436,10,,0.062603063,,
20965,501436,20,,0.062603063,,
20966,500234,10,,1.169439784,,
20967,500234,20,,0.062603063,,
20968,500766,10,,0.062603063,,
20969,500766,20,,0.062603063,,
20970,502376,10,,-1.044233657,,
20971,500549,10,,-1.044233657,,
20972,500549,20,,-1.044233657,,
20973,500212,10,,,,
20974,502123,10,,0.062603063,,
20975,502123,20,,0.062603063,,
20976,502650,10,,0.062603063,,
20977,501803,10,,-1.044233657,,
20978,501803,20,,-1.044233657,,
20979,501349,10,,0.062603063,,
20980,501349,20,,-1.044233657,,
20981,500623,10,,0.062603063,,
20982,500623,20,,0.062603063,,
20983,502017,10,,2.276276505,,
20984,502017,20,,0.062603063,,
20985,502060,10,,-1.044233657,,
20986,500407,10,,0.062603063,,
20987,500407,20,,0.062603063,,
20988,501960,10,,0.062603063,,
20989,501960,20,,0.062603063,,
20990,500369,10,,-1.044233657,,
20991,500369,20,,-1.044233657,,
20992,500725,10,,0.062603063,,
20993,502445,10,,-1.044233657,,
20994,501897,10,,0.062603063,,
20995,501897,20,,0.062603063,,
20996,501822,20,,0.062603063,,
20997,502359,10,,-1.044233657,,
20998,502359,20,,2.276276505,,
20999,500909,10,,0.062603063,,
21000,500909,20,,2.276276505,,
21001,500956,10,,0.062603063,,
21002,500956,20,,2.276276505,,
21003,502387,10,,2.276276505,,
21004,502387,20,,0.062603063,,
21005,502295,10,,1.169439784,,
21006,502295,20,,2.276276505,,
21007,502344,10,,2.276276505,,
21008,501978,10,,2.276276505,,
21009,501978,20,,0.062603063,,
21010,501422,10,,,,
21011,501422,20,,2.276276505,,
21012,500276,10,,0.062603063,,
21013,500600,10,,,,
21014,502131,10,,-1.044233657,,
21015,500068,10,,0.062603063,,
21016,501954,10,,0.062603063,,
21017,501954,20,,0.062603063,,
21018,502002,10,,0.062603063,,
21019,501263,10,,0.062603063,,
21020,501136,10,,,,
21021,502159,10,,0.062603063,,
21022,502159,20,,-1.044233657,,
21023,501593,10,,-1.044233657,,
21024,501031,10,,,,
21025,500247,10,,,,
21026,501562,10,,2.276276505,,
21027,501233,10,,1.169439784,,
21028,501233,20,,-1.044233657,,
21029,501776,10,,-1.044233657,,
21030,501678,10,,0.062603063,,
21031,501678,20,,-1.044233657,,
21032,501486,10,,,,
21033,501934,10,,,,
21034,501934,20,,,,
21035,500831,10,,0.062603063,,
21036,500831,20,,-1.044233657,,
21037,501877,10,,-1.044233657,,
21038,501877,20,,,,
21039,502022,10,,0.062603063,,
21040,502022,20,,0.062603063,,
21041,502298,10,,,,
21042,502298,20,,-1.044233657,,
21043,501784,10,,,,
21044,501784,20,,-1.044233657,,
21045,500160,10,,,,
21046,501867,10,,-1.044233657,,
21047,501867,20,,-1.044233657,,
21048,502519,10,,,,
21049,502519,20,,,,
21050,502673,10,,-1.044233657,,
21051,502673,20,,,,
21052,501521,10,,,,
21053,502096,10,,,,
21054,502096,20,,,,
21055,500630,10,,,,
21056,501694,10,,,,
21057,501412,10,,,,
21058,500997,10,,,,
21059,500913,10,,,,
21060,500913,20,,,,
21061,500811,10,,,,
21062,501251,10,,0.062603063,,
21063,502322,10,,1.169439784,,
21064,502322,20,,1.169439784,,
21065,501009,10,,0.062603063,,
21066,501009,20,,1.169439784,,
21067,500255,10,,-1.044233657,,
21068,501829,10,,0.062603063,,
21069,501829,20,,0.062603063,,
21070,501840,10,,0.062603063,,
21071,501840,20,,0.062603063,,
21072,502183,10,,0.062603063,,
21073,502183,20,,2.276276505,,
21074,501244,10,,2.276276505,,
21075,501244,20,,,,
21076,500096,10,,2.276276505,,
21077,501257,10,,0.062603063,,
21078,501257,20,,0.062603063,,
21079,502196,10,,0.062603063,,
21080,501558,10,,0.062603063,,
21081,501558,20,,0.062603063,,
21082,501429,20,,0.062603063,,
21083,502340,10,,0.062603063,,
21084,502340,20,,2.276276505,,
21085,501463,10,,1.169439784,,
21086,501463,20,,1.169439784,,
21087,502401,10,,-1.044233657,,
21088,501030,10,,-1.044233657,,
21089,501994,10,,2.276276505,,
21090,500329,10,,-1.044233657,,
21091,500329,20,,0.062603063,,
21092,500609,10,,-1.044233657,,
21093,500609,20,,-1.044233657,,
21094,500244,20,,1.169439784,,
21095,501219,10,,0.062603063,,
21096,501219,20,,-1.044233657,,
21097,500995,10,,,,
21098,501759,10,,0.062603063,,
21099,502341,10,,0.062603063,,
21100,501579,10,,,,
21101,502675,10,,2.276276505,,
21102,502675,20,,2.276276505,,
21103,501550,10,,-1.044233657,,
21104,501240,10,,0.062603063,,
21105,501672,10,,0.062603063,,
21106,501737,10,,1.169439784,,
21107,501737,20,,2.276276505,,
21108,500580,10,,0.062603063,,
21109,502358,10,,-1.044233657,,
21110,501042,10,,-1.044233657,,
21111,501513,10,,-1.044233657,,
21112,501513,20,,0.062603063,,
21113,500012,10,,1.169439784,,
21114,502260,10,,-1.044233657,,
21115,502260,20,,-1.044233657,,
21116,501289,10,,-1.044233657,,
21117,501289,20,,-1.044233657,,
21118,502186,10,,-1.044233657,,
21119,501342,10,,0.062603063,,
21120,501342,20,,-1.044233657,,
21121,500614,10,,-1.044233657,,
21122,500055,10,,-1.044233657,,
21123,500722,10,,-1.044233657,,
21124,500722,20,,0.062603063,,
21125,501036,10,,0.062603063,,
21126,502283,10,,-1.044233657,,
21127,502283,20,,,,
21128,500154,10,,2.276276505,,
21129,501947,10,,-1.044233657,,
21130,501947,20,,-1.044233657,,
21131,501907,10,,0.062603063,,
21132,500638,10,,1.169439784,,
21133,500638,20,,-1.044233657,,
21134,501324,10,,0.062603063,,
21135,502158,10,,1.169439784,,
