,HHID,E4588_y,F5348,G5735,HQ400,JQ400,KQ400,LQ400
3982,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3983,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3984,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3985,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3986,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3987,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3988,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3989,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3990,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3991,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3992,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3993,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3994,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3995,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3996,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3997,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3998,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3999,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4000,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4001,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4002,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4003,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4004,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4005,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4006,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4007,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4008,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4009,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4010,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4011,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4012,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4013,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4014,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4015,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4016,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4017,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4018,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4019,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4020,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4021,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4022,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4023,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4024,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4025,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4026,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4027,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4028,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4029,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4030,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4031,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4032,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4033,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4034,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4035,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4036,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4037,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4038,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4039,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4040,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4041,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4042,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4043,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4044,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4045,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4046,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4047,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4048,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4049,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4050,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4051,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4052,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4053,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4054,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4055,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4056,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4057,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4058,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4059,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4060,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4061,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4062,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4063,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4064,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4065,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4066,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4067,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4068,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4069,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4070,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4071,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4072,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4073,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4074,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4075,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4076,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4077,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4078,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4079,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4080,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4081,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4082,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4083,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4084,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4085,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4086,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4087,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4088,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4089,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4090,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4091,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4092,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4093,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4094,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4095,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4096,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4097,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4098,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4099,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4100,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4101,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4102,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4103,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4104,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4105,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4106,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4107,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4108,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4109,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4110,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4111,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4112,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4113,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4114,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4115,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4116,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4117,014234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4118,014242,-1.0,,,,,,
4119,014244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4120,014247,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4121,014251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4122,014252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4123,014253,-1.0,-1.0,-1.0,-1.0,,,-1.0
4124,014259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4125,014270,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4126,014272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4127,014275,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0
4128,014307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4129,014308,-1.0,-1.0,-1.0,,,,
4130,014320,-1.0,,,,,,
4131,014332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4132,014332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4133,014332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4134,014332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4135,014332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4136,014332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4137,014332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4138,014332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4139,014341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4140,014349,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4141,014359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4142,014397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4143,014411,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4144,014427,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
4145,014427,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
4146,014427,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
4147,014427,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
4148,014427,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
4149,014427,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
4150,014427,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
4151,014427,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
4152,014428,-1.0,-1.0,1.0,-1.0,1.0,-1.0,
4153,014430,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4154,014433,-1.0,-1.0,-1.0,,,-1.0,-1.0
4155,014434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4156,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4157,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4158,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4159,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4160,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4161,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4162,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4163,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4164,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4165,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4166,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4167,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4168,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4169,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4170,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4171,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4172,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4173,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4174,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4175,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4176,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4177,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4178,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4179,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4180,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4181,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4182,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4183,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4184,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4185,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4186,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4187,014436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4188,014449,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4189,014455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4190,014456,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4191,014458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4192,014473,-1.0,-1.0,,,,,
4193,014539,-1.0,-1.0,-1.0,,,,
4194,014548,1.0,1.0,,,,,
4195,014553,-1.0,-1.0,,1.0,-1.0,-1.0,
4196,014568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4197,014587,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4198,014597,-1.0,-1.0,-1.0,,,,
4199,014605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4200,014617,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4201,014618,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0
4202,014619,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4203,014624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4204,014640,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4205,014648,-1.0,,,,,,
4206,014655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4207,014670,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,
4208,014672,1.0,1.0,-1.0,-1.0,,,-1.0
4209,014674,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0
4210,014701,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4211,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4212,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4213,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4214,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4215,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4216,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4217,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4218,014711,,1.0,-1.0,-1.0,1.0,-1.0,-1.0
4219,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4220,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4221,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4222,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4223,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4224,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4225,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4226,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4227,014711,,1.0,-1.0,-1.0,1.0,-1.0,-1.0
4228,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4229,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4230,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4231,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4232,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4233,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4234,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4235,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4236,014711,,1.0,-1.0,-1.0,1.0,-1.0,-1.0
4237,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4238,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4239,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4240,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4241,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4242,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4243,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4244,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4245,014711,,1.0,-1.0,-1.0,1.0,-1.0,-1.0
4246,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4247,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4248,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4249,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4250,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4251,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4252,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4253,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4254,014711,,1.0,-1.0,-1.0,1.0,-1.0,-1.0
4255,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4256,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4257,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4258,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4259,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4260,014711,,1.0,-1.0,-1.0,1.0,1.0,-1.0
4261,014711,,1.0,-1.0,-1.0,1.0,1.0,1.0
4262,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4263,014711,,1.0,-1.0,-1.0,1.0,-1.0,-1.0
4264,014711,,1.0,-1.0,-1.0,1.0,-1.0,1.0
4265,014726,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4266,014731,-1.0,-1.0,-1.0,,,,
4267,014746,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4268,014748,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0
4269,014754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4270,014754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4271,014754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4272,014754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4273,014756,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4274,014758,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4275,014768,-1.0,-1.0,-1.0,-1.0,,,
4276,014771,-1.0,-1.0,-1.0,-1.0,,,
4277,014782,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4278,014783,-1.0,-1.0,-1.0,,,,
4279,014787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4280,014802,-1.0,-1.0,-1.0,-1.0,,,-1.0
4281,014803,-1.0,-1.0,,,,,
4282,014830,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4283,014844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4284,014852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4285,014869,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4286,014872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4287,014902,-1.0,-1.0,-1.0,,,,
4288,014955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4289,014959,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4290,014981,-1.0,-1.0,-1.0,-1.0,-1.0,,
4291,014992,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0
4292,014996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4293,015015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4294,015018,-1.0,,,,,,
4295,015023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4296,015037,-1.0,-1.0,,,,,
4297,015048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4298,015055,-1.0,,-1.0,,,,
4299,015056,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4300,015059,-1.0,-1.0,-1.0,,,,
4301,015080,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4302,015129,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4303,015131,-1.0,-1.0,-1.0,-1.0,,,
4304,015133,-1.0,,,,,,
4305,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4306,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4307,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4308,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4309,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4310,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4311,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4312,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4313,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4314,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4315,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4316,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4317,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4318,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4319,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4320,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4321,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4322,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4323,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4324,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4325,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4326,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4327,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4328,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4329,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4330,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4331,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4332,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4333,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4334,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4335,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4336,015140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4337,015148,1.0,1.0,,-1.0,1.0,1.0,-1.0
4338,015159,-1.0,-1.0,,,-1.0,-1.0,-1.0
4339,015172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4340,015189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4341,015195,-1.0,-1.0,-1.0,,,-1.0,-1.0
4342,015200,-1.0,-1.0,-1.0,,,,
4343,015204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4344,015216,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
