,HHID,PN,JJ005M1,KJ005M1,HJ005M1,G3365M1,F3115M1,E2611M1
11389,180762,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11390,180762,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11391,180795,010,-1.0,-1.0,1.0,-1.0,-1.0,
11392,180795,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11393,180795,021,-1.0,-1.0,,,,
11394,180852,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11395,180852,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11396,180872,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11397,180872,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11398,180882,010,-1.0,-1.0,-1.0,-1.0,1.0,
11399,180901,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11400,180901,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11401,180921,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11402,180921,020,-1.0,1.0,-1.0,-1.0,-1.0,
11403,181019,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11404,181091,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11405,181101,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11406,181118,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11407,181167,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11408,181167,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11409,181233,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11410,181282,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11411,181282,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11412,181464,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11413,181845,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11414,181845,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11415,181880,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11416,181880,020,-1.0,,-1.0,-1.0,-1.0,
11417,181887,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11418,181887,020,-1.0,-1.0,-1.0,-1.0,1.0,
11419,181955,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11420,181955,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11421,182004,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11422,182004,020,-1.0,-1.0,-1.0,-1.0,,
11423,182026,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11424,182026,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11425,182027,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11426,182027,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11427,182158,020,-1.0,-1.0,-1.0,,-1.0,
11428,182176,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11429,182176,011,-1.0,-1.0,-1.0,-1.0,,
11430,182312,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11431,182312,020,-1.0,-1.0,-1.0,,,
11432,182326,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11433,182326,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11434,182471,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11435,182735,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11436,182785,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11437,182785,020,-1.0,1.0,-1.0,-1.0,-1.0,
11438,182835,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11439,182835,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11440,182873,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11441,182917,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11442,182933,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11443,182933,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11444,182943,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11445,182943,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11446,182959,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11447,182994,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11448,182994,011,-1.0,-1.0,-1.0,,,
11449,183005,010,-1.0,-1.0,1.0,-1.0,-1.0,
11450,183023,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11451,183023,011,-1.0,-1.0,-1.0,,,
11452,183023,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11453,183040,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11454,183040,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11455,183251,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11456,183294,010,1.0,-1.0,1.0,-1.0,-1.0,
11457,183294,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11458,183390,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11459,183390,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11460,183404,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11461,183406,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11462,183414,010,-1.0,-1.0,-1.0,1.0,-1.0,
11463,183414,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11464,183433,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11465,183433,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11466,183461,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11467,183461,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11468,183537,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11469,183574,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11470,183574,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11471,183634,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11472,183634,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11473,183715,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11474,183715,020,-1.0,-1.0,1.0,-1.0,-1.0,
11475,183731,010,-1.0,,-1.0,-1.0,-1.0,
11476,183731,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11477,183748,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11478,183748,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11479,183752,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11480,183752,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11481,183854,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11482,183854,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11483,183869,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11484,183869,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11485,183877,010,-1.0,-1.0,1.0,-1.0,-1.0,
11486,183883,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11487,183883,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11488,183944,020,-1.0,-1.0,1.0,-1.0,-1.0,
11489,183963,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11490,183980,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11491,184024,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11492,184024,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11493,184032,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11494,184032,011,-1.0,1.0,-1.0,,,
11495,184105,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11496,184105,020,-1.0,1.0,-1.0,-1.0,,
11497,184173,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11498,184173,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11499,184219,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11500,184225,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11501,184264,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11502,184264,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11503,184271,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11504,184271,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11505,184297,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11506,184297,020,-1.0,-1.0,-1.0,1.0,-1.0,
11507,184314,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11508,184314,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11509,184336,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11510,184336,020,1.0,-1.0,-1.0,-1.0,-1.0,
11511,184351,010,-1.0,-1.0,1.0,-1.0,-1.0,
11512,184351,020,-1.0,-1.0,1.0,-1.0,-1.0,
11513,184359,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11514,184359,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11515,184387,010,-1.0,-1.0,-1.0,,-1.0,
11516,184387,020,-1.0,-1.0,-1.0,,-1.0,
11517,184439,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11518,184439,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11519,184591,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11520,184591,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11521,184636,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11522,184636,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11523,184645,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11524,184645,020,-1.0,-1.0,-1.0,-1.0,,
11525,184645,021,-1.0,,,,,
11526,184691,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11527,184691,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11528,184723,010,-1.0,,,,-1.0,
11529,184723,020,-1.0,,,,,
11530,184743,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11531,184774,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11532,184774,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11533,184825,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11534,184825,020,-1.0,-1.0,-1.0,-1.0,1.0,
11535,184830,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11536,184830,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11537,184921,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11538,184921,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11539,184925,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11540,184925,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11541,184954,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11542,184954,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11543,185102,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11544,185102,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11545,185284,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11546,185284,020,-1.0,-1.0,-1.0,-1.0,,
11547,185285,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11548,185285,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11549,185353,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11550,185353,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11551,185419,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11552,185433,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11553,185442,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11554,185442,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11555,185502,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11556,185502,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11557,185508,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11558,185508,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11559,185552,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11560,185552,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11561,185578,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11562,185578,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11563,185593,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11564,185593,020,-1.0,,-1.0,-1.0,-1.0,
11565,185710,010,-1.0,,-1.0,-1.0,-1.0,
11566,185710,020,-1.0,,-1.0,,,
11567,185716,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11568,185716,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11569,185732,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11570,185732,020,-1.0,-1.0,-1.0,-1.0,1.0,
11571,185743,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11572,185856,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11573,185856,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11574,185903,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11575,185954,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11576,185986,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11577,185986,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11578,186008,010,-1.0,-1.0,,1.0,-1.0,
11579,186008,020,-1.0,-1.0,,-1.0,-1.0,
11580,186047,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11581,186047,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11582,186052,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11583,186052,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11584,186099,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11585,186099,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11586,186112,010,-1.0,,-1.0,,-1.0,
11587,186112,020,-1.0,-1.0,-1.0,,-1.0,
11588,186155,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11589,186155,011,-1.0,-1.0,-1.0,-1.0,,
11590,186177,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11591,186251,010,-1.0,,,-1.0,-1.0,
11592,186251,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11593,186279,010,-1.0,,-1.0,,-1.0,
11594,186279,011,-1.0,,,,,
11595,186436,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11596,186438,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11597,186438,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11598,186469,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11599,186540,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11600,186540,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11601,186563,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11602,186622,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11603,186622,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11604,186771,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11605,186771,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11606,186877,010,-1.0,-1.0,,,-1.0,
11607,186877,020,-1.0,-1.0,,,-1.0,
11608,186889,010,-1.0,,-1.0,-1.0,-1.0,
11609,186895,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11610,186895,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11611,186897,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11612,186920,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11613,186929,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11614,187098,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11615,187105,010,1.0,-1.0,,-1.0,-1.0,
11616,187107,010,1.0,,-1.0,-1.0,-1.0,
11617,187187,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11618,187187,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11619,187393,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11620,187393,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11621,187393,021,-1.0,-1.0,,,,
11622,187399,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11623,187399,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11624,187446,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11625,187446,020,-1.0,,-1.0,-1.0,-1.0,
11626,187522,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11627,187522,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11628,187575,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11629,187575,011,-1.0,-1.0,-1.0,,,
11630,187575,020,-1.0,,-1.0,-1.0,-1.0,
11631,187666,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11632,187666,020,-1.0,-1.0,1.0,-1.0,-1.0,
11633,187673,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11634,187704,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11635,187704,020,-1.0,1.0,-1.0,1.0,-1.0,
11636,187729,010,-1.0,,-1.0,,-1.0,
11637,187729,020,-1.0,,-1.0,,,
11638,188175,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11639,188175,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11640,188213,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11641,188213,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11642,188256,010,-1.0,-1.0,1.0,1.0,1.0,
11643,188256,011,-1.0,-1.0,-1.0,-1.0,,
11644,190397,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11645,190397,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11646,190571,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11647,190571,020,-1.0,-1.0,-1.0,-1.0,1.0,
11648,190757,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11649,190757,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11650,190838,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11651,190838,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11652,190870,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11653,191401,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11654,193866,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11655,199834,010,-1.0,,-1.0,-1.0,-1.0,
11656,199999,010,-1.0,,-1.0,-1.0,-1.0,
11657,200003,010,-1.0,,-1.0,-1.0,-1.0,
11658,200005,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11659,200005,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11660,200007,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11661,200014,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11662,200014,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11663,200015,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11664,200017,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11665,200019,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11666,200023,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11667,200024,010,-1.0,,-1.0,-1.0,-1.0,
11668,200027,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11669,200028,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11670,200031,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11671,200035,010,-1.0,,-1.0,-1.0,-1.0,
11672,200035,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11673,200036,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11674,200040,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11675,200045,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11676,200047,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11677,200050,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11678,200050,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11679,200053,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11680,200055,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11681,200055,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11682,200061,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11683,200063,010,-1.0,,-1.0,-1.0,-1.0,
11684,200063,011,-1.0,-1.0,-1.0,-1.0,-1.0,
11685,200066,010,-1.0,,-1.0,-1.0,-1.0,
11686,200068,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11687,200072,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11688,200074,010,-1.0,,-1.0,-1.0,-1.0,
11689,200078,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11690,200079,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11691,200082,020,-1.0,,-1.0,-1.0,-1.0,
11692,200084,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11693,200088,020,-1.0,-1.0,-1.0,-1.0,,
11694,200090,010,-1.0,,-1.0,-1.0,-1.0,
11695,200090,020,-1.0,,-1.0,-1.0,-1.0,
11696,200093,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11697,200094,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11698,200097,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11699,200098,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11700,200100,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11701,200104,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11702,200106,010,-1.0,-1.0,-1.0,-1.0,,
11703,200106,020,-1.0,-1.0,-1.0,-1.0,,
11704,200108,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11705,200108,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11706,200117,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11707,200119,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11708,200122,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11709,200124,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11710,200125,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11711,200132,010,-1.0,,-1.0,-1.0,-1.0,
11712,200135,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11713,200138,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11714,200139,010,-1.0,-1.0,,-1.0,-1.0,
11715,200141,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11716,200148,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11717,200152,010,-1.0,,-1.0,-1.0,-1.0,
11718,200158,010,-1.0,-1.0,,-1.0,-1.0,
11719,200162,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11720,200168,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11721,200173,010,-1.0,,-1.0,-1.0,-1.0,
11722,200175,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11723,200181,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11724,200181,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11725,200182,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11726,200183,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11727,200187,010,-1.0,,-1.0,,-1.0,
11728,200192,010,-1.0,,-1.0,-1.0,-1.0,
11729,200197,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11730,200205,010,-1.0,,-1.0,-1.0,-1.0,
11731,200206,010,-1.0,,-1.0,,,
11732,200208,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11733,200220,020,-1.0,,-1.0,-1.0,-1.0,
11734,200222,010,-1.0,,-1.0,-1.0,-1.0,
11735,200224,020,-1.0,-1.0,,-1.0,-1.0,
11736,200226,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11737,200229,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11738,200230,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11739,200232,020,-1.0,,-1.0,-1.0,-1.0,
11740,200235,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11741,200236,010,-1.0,,-1.0,-1.0,-1.0,
11742,200237,010,-1.0,,-1.0,,,
11743,200237,020,-1.0,,-1.0,,,
11744,200239,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11745,200239,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11746,200245,010,-1.0,-1.0,-1.0,-1.0,,
11747,200252,010,-1.0,,-1.0,-1.0,-1.0,
11748,200253,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11749,200256,010,-1.0,,-1.0,-1.0,-1.0,
11750,200258,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11751,200265,010,-1.0,,-1.0,-1.0,-1.0,
11752,200268,010,-1.0,,-1.0,-1.0,-1.0,
11753,200268,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11754,200273,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11755,200277,010,-1.0,,-1.0,-1.0,-1.0,
11756,200279,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11757,200279,020,-1.0,,-1.0,-1.0,-1.0,
11758,200281,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11759,200282,010,-1.0,,-1.0,-1.0,-1.0,
11760,200285,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11761,200288,010,-1.0,,-1.0,-1.0,-1.0,
11762,200288,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11763,200289,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11764,200290,010,-1.0,,-1.0,-1.0,-1.0,
11765,200296,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11766,200301,020,-1.0,,-1.0,-1.0,-1.0,
11767,200304,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11768,200304,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11769,200306,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11770,200306,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11771,200307,010,-1.0,,-1.0,-1.0,-1.0,
11772,200310,010,-1.0,,-1.0,,,
11773,200311,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11774,200322,020,-1.0,,-1.0,-1.0,-1.0,
11775,200324,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11776,200327,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11777,200330,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11778,200337,010,-1.0,,-1.0,-1.0,,
11779,200337,020,-1.0,,-1.0,-1.0,,
11780,200339,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11781,200339,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11782,200342,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11783,200343,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11784,200346,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11785,200347,010,-1.0,-1.0,-1.0,1.0,-1.0,
11786,200347,011,-1.0,-1.0,-1.0,,,
11787,200352,011,-1.0,-1.0,,,-1.0,
11788,200353,010,-1.0,-1.0,-1.0,,,
11789,200357,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11790,200358,010,-1.0,-1.0,-1.0,,-1.0,
11791,200359,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11792,200361,010,-1.0,,-1.0,-1.0,-1.0,
11793,200361,020,-1.0,,-1.0,-1.0,-1.0,
11794,200362,010,-1.0,,-1.0,-1.0,-1.0,
11795,200367,010,-1.0,-1.0,,,,
11796,200372,020,-1.0,,-1.0,-1.0,-1.0,
11797,200374,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11798,200376,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11799,200378,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11800,200389,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11801,200390,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11802,200391,010,-1.0,,-1.0,-1.0,-1.0,
11803,200393,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11804,200396,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11805,200398,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11806,200400,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11807,200400,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11808,200402,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11809,200405,010,-1.0,,-1.0,-1.0,-1.0,
11810,200411,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11811,200411,020,-1.0,1.0,-1.0,-1.0,-1.0,
11812,200412,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11813,200413,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11814,200414,020,-1.0,-1.0,-1.0,-1.0,-1.0,
11815,200416,010,-1.0,-1.0,-1.0,-1.0,-1.0,
11816,200416,020,-1.0,,-1.0,-1.0,-1.0,
