,HHID,PN,E5383,F2743,G3061,HH004,JH004,KH004,LH004
29873,083474,040,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
29874,083474,040,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
29875,083474,040,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
29876,083474,040,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0
29877,083474,040,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
29878,083474,040,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
29879,083474,040,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
29880,083474,040,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0
29881,083474,040,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
29882,083474,040,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
29883,083474,040,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
29884,083474,040,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
29885,083474,040,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
29886,083474,040,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0
29887,083474,040,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
29888,083474,040,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
29889,083474,040,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
29890,083474,040,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0
29891,083474,040,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
29892,083474,040,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
29893,083474,040,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
29894,083474,040,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0
29895,083474,040,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
29896,083474,040,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
29897,083474,040,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
29898,083474,040,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0
29899,083474,040,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
29900,083475,020,-1.0,-1.0,,,,-1.0,
29901,083475,030,-1.0,-1.0,,,,-1.0,
29902,083478,010,-1.0,,,-1.0,,-1.0,-1.0
29903,083485,030,,1.0,-1.0,,,,
29904,083486,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29905,083494,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
29906,083494,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
29907,083503,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29908,083509,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29909,083509,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29910,083523,010,1.0,1.0,,,1.0,-1.0,-1.0
29911,083524,020,,1.0,,,,,
29912,083527,010,,-1.0,-1.0,,,,
29913,083527,040,-1.0,-1.0,-1.0,,,,
29914,083533,020,,1.0,1.0,1.0,1.0,1.0,1.0
29915,083533,030,,1.0,1.0,1.0,1.0,1.0,1.0
29916,083535,010,-1.0,,,,,,
29917,083535,020,-1.0,,,,,,
29918,083543,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29919,083543,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29920,083547,010,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,
29921,083547,040,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,
29922,083549,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29923,083549,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29924,083554,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29925,083554,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29926,083556,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29927,083556,030,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29928,083559,010,1.0,,,-1.0,-1.0,-1.0,
29929,083559,011,1.0,,,-1.0,-1.0,-1.0,
29930,083561,010,-1.0,-1.0,-1.0,,,,
29931,083573,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29932,083578,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29933,083584,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29934,083584,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29935,083589,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29936,083592,020,,1.0,1.0,1.0,1.0,,1.0
29937,083599,020,-1.0,,,,,,
29938,083599,030,-1.0,,,,,,
29939,083602,010,,,,,,,
29940,083603,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29941,083613,010,-1.0,,,,,,
29942,083615,010,-1.0,-1.0,,,-1.0,,
29943,083616,010,-1.0,,,-1.0,-1.0,-1.0,-1.0
29944,083617,010,-1.0,-1.0,,,,,
29945,083617,020,-1.0,-1.0,,,,,
29946,083621,010,,-1.0,,,,,
29947,083621,020,-1.0,-1.0,,,,,
29948,083640,020,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0
29949,083640,020,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0
29950,083640,020,-1.0,-1.0,-1.0,-1.0,-1.0,,1.0
29951,083640,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29952,083640,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29953,083640,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
29954,083640,030,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0
29955,083640,030,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0
29956,083640,030,-1.0,-1.0,-1.0,-1.0,-1.0,,1.0
29957,083640,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29958,083640,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29959,083640,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
29960,083641,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29961,083641,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29962,083667,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29963,083667,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29964,083676,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29965,083676,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29966,083679,010,-1.0,-1.0,-1.0,,,,
29967,083679,020,,-1.0,-1.0,,,,
29968,083692,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29969,083692,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29970,083705,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29971,083705,030,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29972,083714,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29973,083714,030,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29974,083720,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29975,083720,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29976,083721,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29977,083721,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29978,083747,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29979,083747,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29980,083756,010,,-1.0,,,,,
29981,083758,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29982,083758,030,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29983,083775,010,-1.0,-1.0,,,,,
29984,083789,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29985,083801,020,,-1.0,-1.0,,,,
29986,083829,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
29987,083836,010,-1.0,,,,,,
29988,083836,020,-1.0,,,,,,
29989,083842,010,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0
29990,083846,020,,-1.0,,,,,
29991,083846,030,-1.0,-1.0,,,,,
29992,083850,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29993,083850,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29994,083860,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29995,083860,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29996,083865,010,-1.0,,,,,,
29997,083871,010,-1.0,,,,,,-1.0
29998,083871,020,-1.0,,,,,,-1.0
29999,083874,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30000,083874,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30001,083884,020,-1.0,-1.0,-1.0,,,-1.0,-1.0
30002,083884,030,-1.0,-1.0,-1.0,,,-1.0,-1.0
30003,083899,010,-1.0,,,,,,
30004,083899,040,-1.0,,,,,,
30005,083902,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30006,083902,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30007,083904,010,,,,,,,
30008,083904,040,-1.0,,,,,,
30009,083907,010,,-1.0,,-1.0,-1.0,,-1.0
30010,083907,020,,-1.0,,-1.0,-1.0,,-1.0
30011,083914,020,,,,,,,
30012,083914,030,,,,,,,
30013,083918,010,,,,,,,
30014,083918,020,-1.0,,,,,,
30015,083920,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30016,083920,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30017,083922,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30018,083943,010,,1.0,1.0,1.0,-1.0,-1.0,-1.0
30019,083943,040,,1.0,1.0,1.0,-1.0,-1.0,-1.0
30020,083974,010,,-1.0,,-1.0,-1.0,-1.0,-1.0
30021,083974,040,,-1.0,,-1.0,-1.0,-1.0,-1.0
30022,083976,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30023,083976,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30024,083977,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30025,083977,020,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30026,083988,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30027,084004,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30028,084004,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30029,084005,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30030,084009,010,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
30031,084013,010,-1.0,,,-1.0,,-1.0,-1.0
30032,084013,040,-1.0,,,-1.0,,-1.0,-1.0
30033,084036,020,-1.0,,-1.0,-1.0,-1.0,1.0,1.0
30034,084036,030,-1.0,,-1.0,-1.0,-1.0,1.0,1.0
30035,084039,010,-1.0,,,,,,
30036,084051,010,,,,,,,
30037,084051,040,,,,,,,
30038,084052,010,-1.0,,,,,,
30039,084052,020,-1.0,,,,,,
30040,084058,010,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0
30041,084058,040,,,-1.0,-1.0,-1.0,-1.0,-1.0
30042,084098,020,,1.0,1.0,1.0,1.0,1.0,
30043,084098,030,,1.0,1.0,1.0,1.0,1.0,
30044,084101,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30045,084101,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30046,084119,010,-1.0,,,,,,
30047,084119,010,-1.0,,,,,,
30048,084119,010,-1.0,,,,,,
30049,084119,010,-1.0,,,,,,
30050,084119,010,-1.0,,,,-1.0,,
30051,084119,010,-1.0,,,,-1.0,,
30052,084119,010,-1.0,,,,-1.0,,
30053,084119,010,-1.0,,,,-1.0,,
30054,084119,010,-1.0,,,,,,
30055,084119,010,-1.0,,,,,,
30056,084119,010,-1.0,,,,,,
30057,084119,010,-1.0,,,,,,
30058,084119,010,-1.0,,,,-1.0,,
30059,084119,010,-1.0,,,,-1.0,,
30060,084119,010,-1.0,,,,-1.0,,
30061,084119,010,-1.0,,,,-1.0,,
30062,084119,010,-1.0,,,,,,
30063,084119,010,-1.0,,,,,,
30064,084119,010,-1.0,,,,,,
30065,084119,010,-1.0,,,,,,
30066,084119,010,-1.0,,,,-1.0,,
30067,084119,010,-1.0,,,,-1.0,,
30068,084119,010,-1.0,,,,-1.0,,
30069,084119,010,-1.0,,,,-1.0,,
30070,084119,010,-1.0,,,,,,
30071,084119,010,-1.0,,,,,,
30072,084119,010,-1.0,,,,,,
30073,084119,010,-1.0,,,,,,
30074,084119,010,-1.0,,,,-1.0,,
30075,084119,010,-1.0,,,,-1.0,,
30076,084119,010,-1.0,,,,-1.0,,
30077,084119,010,-1.0,,,,-1.0,,
30078,084119,010,-1.0,,,,,,
30079,084119,010,-1.0,,,,,,
30080,084119,010,-1.0,,,,,,
30081,084119,010,-1.0,,,,,,
30082,084119,010,-1.0,,,,-1.0,,
30083,084119,010,-1.0,,,,-1.0,,
30084,084119,010,-1.0,,,,-1.0,,
30085,084119,010,-1.0,,,,-1.0,,
30086,084119,010,-1.0,,,,,,
30087,084119,010,-1.0,,,,,,
30088,084119,010,-1.0,,,,,,
30089,084119,010,-1.0,,,,,,
30090,084119,010,-1.0,,,,-1.0,,
30091,084119,010,-1.0,,,,-1.0,,
30092,084119,010,-1.0,,,,-1.0,,
30093,084119,010,-1.0,,,,-1.0,,
30094,084119,010,-1.0,,,,,,
30095,084119,010,-1.0,,,,,,
30096,084119,010,-1.0,,,,,,
30097,084119,010,-1.0,,,,,,
30098,084119,010,-1.0,,,,-1.0,,
30099,084119,010,-1.0,,,,-1.0,,
30100,084119,010,-1.0,,,,-1.0,,
30101,084119,010,-1.0,,,,-1.0,,
30102,084119,010,-1.0,,,,,,
30103,084119,010,-1.0,,,,,,
30104,084119,010,-1.0,,,,,,
30105,084119,010,-1.0,,,,,,
30106,084119,010,-1.0,,,,-1.0,,
30107,084119,010,-1.0,,,,-1.0,,
30108,084119,010,-1.0,,,,-1.0,,
30109,084119,010,-1.0,,,,-1.0,,
30110,084119,020,,,,,,,
30111,084119,020,,,,,,,
30112,084119,020,,,,,,,
30113,084119,020,,,,,,,
30114,084119,020,,,,,-1.0,,
30115,084119,020,,,,,-1.0,,
30116,084119,020,,,,,-1.0,,
30117,084119,020,,,,,-1.0,,
30118,084119,020,,,,,,,
30119,084119,020,,,,,,,
30120,084119,020,,,,,,,
30121,084119,020,,,,,,,
30122,084119,020,,,,,-1.0,,
30123,084119,020,,,,,-1.0,,
30124,084119,020,,,,,-1.0,,
30125,084119,020,,,,,-1.0,,
30126,084119,020,,,,,,,
30127,084119,020,,,,,,,
30128,084119,020,,,,,,,
30129,084119,020,,,,,,,
30130,084119,020,,,,,-1.0,,
30131,084119,020,,,,,-1.0,,
30132,084119,020,,,,,-1.0,,
30133,084119,020,,,,,-1.0,,
30134,084119,020,,,,,,,
30135,084119,020,,,,,,,
30136,084119,020,,,,,,,
30137,084119,020,,,,,,,
30138,084119,020,,,,,-1.0,,
30139,084119,020,,,,,-1.0,,
30140,084119,020,,,,,-1.0,,
30141,084119,020,,,,,-1.0,,
30142,084119,020,,,,,,,
30143,084119,020,,,,,,,
30144,084119,020,,,,,,,
30145,084119,020,,,,,,,
30146,084119,020,,,,,-1.0,,
30147,084119,020,,,,,-1.0,,
30148,084119,020,,,,,-1.0,,
30149,084119,020,,,,,-1.0,,
30150,084119,020,,,,,,,
30151,084119,020,,,,,,,
30152,084119,020,,,,,,,
30153,084119,020,,,,,,,
30154,084119,020,,,,,-1.0,,
30155,084119,020,,,,,-1.0,,
30156,084119,020,,,,,-1.0,,
30157,084119,020,,,,,-1.0,,
30158,084119,020,,,,,,,
30159,084119,020,,,,,,,
30160,084119,020,,,,,,,
30161,084119,020,,,,,,,
30162,084119,020,,,,,-1.0,,
30163,084119,020,,,,,-1.0,,
30164,084119,020,,,,,-1.0,,
30165,084119,020,,,,,-1.0,,
30166,084119,020,,,,,,,
30167,084119,020,,,,,,,
30168,084119,020,,,,,,,
30169,084119,020,,,,,,,
30170,084119,020,,,,,-1.0,,
30171,084119,020,,,,,-1.0,,
30172,084119,020,,,,,-1.0,,
30173,084119,020,,,,,-1.0,,
30174,084131,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30175,084131,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30176,084131,021,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30177,084131,021,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30178,084135,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30179,084135,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30180,084137,010,,,,,,,
30181,084137,020,,,,,,,
30182,084148,010,-1.0,,,,,1.0,1.0
30183,084148,020,-1.0,,,,,1.0,1.0
30184,084149,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30185,084149,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30186,084164,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30187,084164,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30188,084177,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30189,084177,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30190,084180,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30191,084180,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30192,084194,010,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
30193,084194,020,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
30194,084196,010,-1.0,-1.0,-1.0,-1.0,,-1.0,
30195,084199,010,,,,,,,
30196,084199,020,-1.0,,,,,,
30197,084201,010,-1.0,,,,,,
30198,084201,020,-1.0,,,,,,
30199,084214,010,,,,,,,
30200,084218,010,-1.0,-1.0,,,-1.0,,
30201,084218,010,-1.0,-1.0,,,-1.0,,1.0
30202,084218,010,-1.0,-1.0,,,-1.0,1.0,
30203,084218,010,-1.0,-1.0,,,-1.0,1.0,1.0
30204,084218,040,-1.0,-1.0,,,-1.0,,
30205,084218,040,-1.0,-1.0,,,-1.0,,1.0
30206,084218,040,-1.0,-1.0,,,-1.0,1.0,
30207,084218,040,-1.0,-1.0,,,-1.0,1.0,1.0
30208,084246,010,-1.0,,,,,,
30209,084246,020,-1.0,,,,,,
30210,084257,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30211,084257,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30212,084267,010,-1.0,-1.0,,-1.0,-1.0,,
30213,084267,020,-1.0,-1.0,,-1.0,-1.0,,
30214,084272,010,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
30215,084272,010,-1.0,1.0,1.0,1.0,1.0,1.0,
30216,084272,010,-1.0,1.0,1.0,1.0,1.0,,1.0
30217,084272,010,-1.0,1.0,1.0,1.0,1.0,,
30218,084272,010,-1.0,1.0,1.0,1.0,,1.0,1.0
30219,084272,010,-1.0,1.0,1.0,1.0,,1.0,
30220,084272,010,-1.0,1.0,1.0,1.0,,,1.0
30221,084272,010,-1.0,1.0,1.0,1.0,,,
30222,084272,010,-1.0,1.0,1.0,,1.0,1.0,1.0
30223,084272,010,-1.0,1.0,1.0,,1.0,1.0,
30224,084272,010,-1.0,1.0,1.0,,1.0,,1.0
30225,084272,010,-1.0,1.0,1.0,,1.0,,
30226,084272,010,-1.0,1.0,1.0,,,1.0,1.0
30227,084272,010,-1.0,1.0,1.0,,,1.0,
30228,084272,010,-1.0,1.0,1.0,,,,1.0
30229,084272,010,-1.0,1.0,1.0,,,,
30230,084272,010,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
30231,084272,010,-1.0,1.0,1.0,1.0,1.0,1.0,
30232,084272,010,-1.0,1.0,1.0,1.0,1.0,,1.0
30233,084272,010,-1.0,1.0,1.0,1.0,1.0,,
30234,084272,010,-1.0,1.0,1.0,1.0,,1.0,1.0
30235,084272,010,-1.0,1.0,1.0,1.0,,1.0,
30236,084272,010,-1.0,1.0,1.0,1.0,,,1.0
30237,084272,010,-1.0,1.0,1.0,1.0,,,
30238,084272,010,-1.0,1.0,1.0,,1.0,1.0,1.0
30239,084272,010,-1.0,1.0,1.0,,1.0,1.0,
30240,084272,010,-1.0,1.0,1.0,,1.0,,1.0
30241,084272,010,-1.0,1.0,1.0,,1.0,,
30242,084272,010,-1.0,1.0,1.0,,,1.0,1.0
30243,084272,010,-1.0,1.0,1.0,,,1.0,
30244,084272,010,-1.0,1.0,1.0,,,,1.0
30245,084272,010,-1.0,1.0,1.0,,,,
30246,084272,010,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
30247,084272,010,-1.0,1.0,1.0,1.0,1.0,1.0,
30248,084272,010,-1.0,1.0,1.0,1.0,1.0,,1.0
30249,084272,010,-1.0,1.0,1.0,1.0,1.0,,
30250,084272,010,-1.0,1.0,1.0,1.0,,1.0,1.0
30251,084272,010,-1.0,1.0,1.0,1.0,,1.0,
30252,084272,010,-1.0,1.0,1.0,1.0,,,1.0
30253,084272,010,-1.0,1.0,1.0,1.0,,,
30254,084272,010,-1.0,1.0,1.0,,1.0,1.0,1.0
30255,084272,010,-1.0,1.0,1.0,,1.0,1.0,
30256,084272,010,-1.0,1.0,1.0,,1.0,,1.0
30257,084272,010,-1.0,1.0,1.0,,1.0,,
30258,084272,010,-1.0,1.0,1.0,,,1.0,1.0
30259,084272,010,-1.0,1.0,1.0,,,1.0,
30260,084272,010,-1.0,1.0,1.0,,,,1.0
30261,084272,010,-1.0,1.0,1.0,,,,
30262,084272,010,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
30263,084272,010,-1.0,1.0,1.0,1.0,1.0,1.0,
30264,084272,010,-1.0,1.0,1.0,1.0,1.0,,1.0
30265,084272,010,-1.0,1.0,1.0,1.0,1.0,,
30266,084272,010,-1.0,1.0,1.0,1.0,,1.0,1.0
30267,084272,010,-1.0,1.0,1.0,1.0,,1.0,
30268,084272,010,-1.0,1.0,1.0,1.0,,,1.0
30269,084272,010,-1.0,1.0,1.0,1.0,,,
30270,084272,010,-1.0,1.0,1.0,,1.0,1.0,1.0
30271,084272,010,-1.0,1.0,1.0,,1.0,1.0,
30272,084272,010,-1.0,1.0,1.0,,1.0,,1.0
30273,084272,010,-1.0,1.0,1.0,,1.0,,
30274,084272,010,-1.0,1.0,1.0,,,1.0,1.0
30275,084272,010,-1.0,1.0,1.0,,,1.0,
30276,084272,010,-1.0,1.0,1.0,,,,1.0
30277,084272,010,-1.0,1.0,1.0,,,,
30278,084272,020,,1.0,1.0,1.0,1.0,1.0,1.0
30279,084272,020,,1.0,1.0,1.0,1.0,1.0,
30280,084272,020,,1.0,1.0,1.0,1.0,,1.0
30281,084272,020,,1.0,1.0,1.0,1.0,,
30282,084272,020,,1.0,1.0,1.0,,1.0,1.0
30283,084272,020,,1.0,1.0,1.0,,1.0,
30284,084272,020,,1.0,1.0,1.0,,,1.0
30285,084272,020,,1.0,1.0,1.0,,,
30286,084272,020,,1.0,1.0,,1.0,1.0,1.0
30287,084272,020,,1.0,1.0,,1.0,1.0,
30288,084272,020,,1.0,1.0,,1.0,,1.0
30289,084272,020,,1.0,1.0,,1.0,,
30290,084272,020,,1.0,1.0,,,1.0,1.0
30291,084272,020,,1.0,1.0,,,1.0,
30292,084272,020,,1.0,1.0,,,,1.0
30293,084272,020,,1.0,1.0,,,,
30294,084272,020,,1.0,1.0,1.0,1.0,1.0,1.0
30295,084272,020,,1.0,1.0,1.0,1.0,1.0,
30296,084272,020,,1.0,1.0,1.0,1.0,,1.0
30297,084272,020,,1.0,1.0,1.0,1.0,,
30298,084272,020,,1.0,1.0,1.0,,1.0,1.0
30299,084272,020,,1.0,1.0,1.0,,1.0,
30300,084272,020,,1.0,1.0,1.0,,,1.0
30301,084272,020,,1.0,1.0,1.0,,,
30302,084272,020,,1.0,1.0,,1.0,1.0,1.0
30303,084272,020,,1.0,1.0,,1.0,1.0,
30304,084272,020,,1.0,1.0,,1.0,,1.0
30305,084272,020,,1.0,1.0,,1.0,,
30306,084272,020,,1.0,1.0,,,1.0,1.0
30307,084272,020,,1.0,1.0,,,1.0,
30308,084272,020,,1.0,1.0,,,,1.0
30309,084272,020,,1.0,1.0,,,,
30310,084272,020,,1.0,1.0,1.0,1.0,1.0,1.0
30311,084272,020,,1.0,1.0,1.0,1.0,1.0,
30312,084272,020,,1.0,1.0,1.0,1.0,,1.0
30313,084272,020,,1.0,1.0,1.0,1.0,,
30314,084272,020,,1.0,1.0,1.0,,1.0,1.0
30315,084272,020,,1.0,1.0,1.0,,1.0,
30316,084272,020,,1.0,1.0,1.0,,,1.0
30317,084272,020,,1.0,1.0,1.0,,,
30318,084272,020,,1.0,1.0,,1.0,1.0,1.0
30319,084272,020,,1.0,1.0,,1.0,1.0,
30320,084272,020,,1.0,1.0,,1.0,,1.0
30321,084272,020,,1.0,1.0,,1.0,,
30322,084272,020,,1.0,1.0,,,1.0,1.0
30323,084272,020,,1.0,1.0,,,1.0,
30324,084272,020,,1.0,1.0,,,,1.0
30325,084272,020,,1.0,1.0,,,,
30326,084272,020,,1.0,1.0,1.0,1.0,1.0,1.0
30327,084272,020,,1.0,1.0,1.0,1.0,1.0,
30328,084272,020,,1.0,1.0,1.0,1.0,,1.0
30329,084272,020,,1.0,1.0,1.0,1.0,,
30330,084272,020,,1.0,1.0,1.0,,1.0,1.0
30331,084272,020,,1.0,1.0,1.0,,1.0,
30332,084272,020,,1.0,1.0,1.0,,,1.0
30333,084272,020,,1.0,1.0,1.0,,,
30334,084272,020,,1.0,1.0,,1.0,1.0,1.0
30335,084272,020,,1.0,1.0,,1.0,1.0,
30336,084272,020,,1.0,1.0,,1.0,,1.0
30337,084272,020,,1.0,1.0,,1.0,,
30338,084272,020,,1.0,1.0,,,1.0,1.0
30339,084272,020,,1.0,1.0,,,1.0,
30340,084272,020,,1.0,1.0,,,,1.0
30341,084272,020,,1.0,1.0,,,,
30342,084272,021,,1.0,1.0,1.0,1.0,1.0,1.0
30343,084272,021,,1.0,1.0,1.0,1.0,1.0,
30344,084272,021,,1.0,1.0,1.0,1.0,,1.0
30345,084272,021,,1.0,1.0,1.0,1.0,,
30346,084272,021,,1.0,1.0,1.0,,1.0,1.0
30347,084272,021,,1.0,1.0,1.0,,1.0,
30348,084272,021,,1.0,1.0,1.0,,,1.0
30349,084272,021,,1.0,1.0,1.0,,,
30350,084272,021,,1.0,1.0,,1.0,1.0,1.0
30351,084272,021,,1.0,1.0,,1.0,1.0,
30352,084272,021,,1.0,1.0,,1.0,,1.0
30353,084272,021,,1.0,1.0,,1.0,,
30354,084272,021,,1.0,1.0,,,1.0,1.0
30355,084272,021,,1.0,1.0,,,1.0,
30356,084272,021,,1.0,1.0,,,,1.0
30357,084272,021,,1.0,1.0,,,,
30358,084272,021,,1.0,1.0,1.0,1.0,1.0,1.0
30359,084272,021,,1.0,1.0,1.0,1.0,1.0,
30360,084272,021,,1.0,1.0,1.0,1.0,,1.0
30361,084272,021,,1.0,1.0,1.0,1.0,,
