,HHID,PN,F995_x,F995_y,G1082,HB022,JB022,KB022,LB022
13941,201246,010,-1.0,-1.0,,,,,
13942,201248,010,-1.0,-1.0,,,,,
13943,201248,020,-1.0,-1.0,,,,,
13944,201250,010,-1.0,-1.0,,,,,
13945,201250,020,-1.0,-1.0,,,,,
13946,201251,010,-1.0,-1.0,,,,,
13947,201252,010,1.0,1.0,,,,,
13948,201253,010,,,,,,,
13949,201254,010,-1.0,-1.0,,,,,
13950,201258,010,-1.0,-1.0,,,,,
13951,201262,010,-1.0,-1.0,,,,,
13952,201268,010,-1.0,-1.0,,,,,
13953,201270,010,-1.0,-1.0,,,,,
13954,201270,020,-1.0,-1.0,,,,,
13955,201271,010,-1.0,-1.0,,,,,
13956,201273,010,-1.0,-1.0,,,,,
13957,201273,020,-1.0,-1.0,,,,,
13958,201274,010,-1.0,-1.0,,,,,
13959,201278,010,1.0,1.0,,,,,
13960,201279,010,-1.0,-1.0,,,,,
13961,201280,010,-1.0,-1.0,,,,,
13962,201281,010,-1.0,-1.0,,,,,
13963,201284,010,-1.0,-1.0,,,,,
13964,201284,020,-1.0,-1.0,,,,,
13965,201285,010,-1.0,-1.0,,,,,
13966,201286,010,-1.0,-1.0,,,,,
13967,201288,020,-1.0,-1.0,,,,,
13968,201290,020,-1.0,-1.0,,,,,
13969,201292,010,-1.0,-1.0,,,,,
13970,201292,020,-1.0,-1.0,,,,,
13971,201293,010,-1.0,-1.0,,,,,
13972,201294,010,1.0,1.0,,,,,
13973,201295,010,-1.0,-1.0,,,,,
13974,201297,010,-1.0,-1.0,,,,,
13975,201299,010,-1.0,-1.0,,,,,
13976,201299,020,-1.0,-1.0,,,,,
13977,201301,010,-1.0,-1.0,,,,,
13978,201302,010,-1.0,-1.0,,,,,
13979,201304,010,-1.0,-1.0,,,,,
13980,201306,010,-1.0,-1.0,,,,,
13981,201308,010,,,,,,,
13982,201310,010,-1.0,-1.0,,,,,
13983,201312,010,-1.0,-1.0,,,,,
13984,201314,020,-1.0,-1.0,,,,,
13985,201316,010,-1.0,-1.0,,,,,
13986,201316,020,-1.0,-1.0,,,,,
13987,201319,010,-1.0,-1.0,,,,,
13988,201319,020,,,,,,,
13989,201321,020,-1.0,-1.0,,,,,
13990,201323,020,-1.0,-1.0,,,,,
13991,201323,021,-1.0,-1.0,,,,,
13992,201324,010,-1.0,-1.0,,,,,
13993,201326,010,-1.0,-1.0,,,,,
13994,201326,020,-1.0,-1.0,,,,,
13995,201327,010,1.0,1.0,,,,,
13996,201328,020,-1.0,-1.0,,,,,
13997,201329,020,-1.0,-1.0,,,,,
13998,201330,010,-1.0,-1.0,,,,,
13999,201331,010,-1.0,-1.0,,,,,
14000,201334,010,1.0,1.0,,,,,
14001,201334,020,-1.0,-1.0,,,,,
14002,201335,010,-1.0,-1.0,,,,,
14003,201338,010,-1.0,-1.0,,,,,
14004,201338,020,-1.0,-1.0,,,,,
14005,201339,010,,,,,,,
14006,201340,010,1.0,1.0,,,,,
14007,201343,020,-1.0,-1.0,,,,,
14008,201345,010,-1.0,-1.0,,,,,
14009,201347,010,-1.0,-1.0,,,,,
14010,201349,010,-1.0,-1.0,,,,,
14011,201349,020,-1.0,-1.0,,,,,
14012,201353,010,-1.0,-1.0,,,,,
14013,201353,020,-1.0,-1.0,,,,,
14014,201355,010,-1.0,-1.0,,,,,
14015,201356,010,-1.0,-1.0,,,,,
14016,201357,010,-1.0,-1.0,,,,,
14017,201360,010,-1.0,-1.0,,,,,
14018,201362,010,-1.0,-1.0,,,,,
14019,201366,010,-1.0,-1.0,,,,,
14020,201366,020,1.0,1.0,,,,,
14021,201367,010,-1.0,-1.0,,,,,
14022,201370,010,-1.0,-1.0,,,,,
14023,201370,020,-1.0,-1.0,,,,,
14024,201373,020,-1.0,-1.0,,,,,
14025,201374,010,-1.0,-1.0,,,,,
14026,201376,010,-1.0,-1.0,,,,,
14027,201377,010,-1.0,-1.0,,,,,
14028,201379,010,-1.0,-1.0,,,,,
14029,201379,020,-1.0,-1.0,,,,,
14030,201382,010,1.0,1.0,,,,,
14031,201383,010,1.0,1.0,,,,,
14032,201385,010,-1.0,-1.0,,,,,
14033,201385,020,-1.0,-1.0,,,,,
14034,201387,010,-1.0,-1.0,,,,,
14035,201387,020,-1.0,-1.0,,,,,
14036,201388,010,-1.0,-1.0,,,,,
14037,201390,020,-1.0,-1.0,,,,,
14038,201391,010,-1.0,-1.0,,,,,
14039,201392,010,1.0,1.0,,,,,
14040,201393,010,-1.0,-1.0,,,,,
14041,201394,020,1.0,1.0,,,,,
14042,201395,010,-1.0,-1.0,,,,,
14043,201397,010,1.0,1.0,,,,,
14044,201398,010,-1.0,-1.0,,,,,
14045,201401,020,-1.0,-1.0,,,,,
14046,201402,010,-1.0,-1.0,,,,,
14047,201403,010,-1.0,-1.0,,,,,
14048,201404,010,-1.0,-1.0,,,,,
14049,201407,010,-1.0,-1.0,,,,,
14050,201410,010,-1.0,-1.0,,,,,
14051,201411,010,-1.0,-1.0,,,,,
14052,201412,010,-1.0,-1.0,,,,,
14053,201413,010,-1.0,-1.0,,,,,
14054,201416,010,-1.0,-1.0,,,,,
14055,201418,010,-1.0,-1.0,,,,,
14056,201419,010,-1.0,-1.0,,,,,
14057,201421,010,-1.0,-1.0,,,,,
14058,201421,020,-1.0,-1.0,,,,,
14059,201423,010,1.0,1.0,,,,,
14060,201426,010,-1.0,-1.0,,,,,
14061,201426,020,-1.0,-1.0,,,,,
14062,201427,010,-1.0,-1.0,,,,,
14063,201428,010,-1.0,-1.0,,,,,
14064,201430,010,-1.0,-1.0,,,,,
14065,201433,010,-1.0,-1.0,,,,,
14066,201433,020,-1.0,-1.0,,,,,
14067,201437,020,1.0,1.0,,,,,
14068,201442,010,-1.0,-1.0,,,,,
14069,201450,020,-1.0,-1.0,,,,,
14070,201452,010,-1.0,-1.0,,,,,
14071,201454,010,-1.0,-1.0,,,,,
14072,201455,010,1.0,1.0,,,,,
14073,201456,010,-1.0,-1.0,,,,,
14074,201458,010,-1.0,-1.0,,,,,
14075,201458,020,-1.0,-1.0,,,,,
14076,201460,010,-1.0,-1.0,,,,,
14077,201462,010,-1.0,-1.0,,,,,
14078,201463,010,-1.0,-1.0,,,,,
14079,201464,010,1.0,1.0,,,,,
14080,201466,010,-1.0,-1.0,,,,,
14081,201466,020,1.0,1.0,,,,,
14082,201467,010,-1.0,-1.0,,,,,
14083,201468,010,-1.0,-1.0,,,,,
14084,201472,010,-1.0,-1.0,,,,,
14085,201475,020,,,,,,,
14086,201476,010,-1.0,-1.0,,,,,
14087,201477,010,-1.0,-1.0,,,,,
14088,201478,010,1.0,1.0,,,,,
14089,201480,010,1.0,1.0,,,,,
14090,201480,020,-1.0,-1.0,,,,,
14091,201482,010,-1.0,-1.0,,,,,
14092,201482,020,-1.0,-1.0,,,,,
14093,201483,010,-1.0,-1.0,,,,,
14094,201485,010,-1.0,-1.0,,,,,
14095,201485,020,-1.0,-1.0,,,,,
14096,201486,010,-1.0,-1.0,,,,,
14097,201487,010,-1.0,-1.0,,,,,
14098,201488,010,-1.0,-1.0,,,,,
14099,201489,010,-1.0,-1.0,,,,,
14100,201491,020,-1.0,-1.0,,,,,
14101,201493,010,-1.0,-1.0,,,,,
14102,201493,020,-1.0,-1.0,,,,,
14103,201495,010,-1.0,-1.0,,,,,
14104,201497,010,-1.0,-1.0,,,,,
14105,201497,020,-1.0,-1.0,,,,,
14106,201498,010,-1.0,-1.0,,,,,
14107,201499,010,-1.0,-1.0,,,,,
14108,201501,010,1.0,1.0,,,,,
14109,201502,010,-1.0,-1.0,,,,,
14110,201504,010,-1.0,-1.0,,,,,
14111,201505,010,-1.0,-1.0,,,,,
14112,201507,010,-1.0,-1.0,,,,,
14113,201510,020,1.0,1.0,,,,,
14114,201511,010,-1.0,-1.0,,,,,
14115,201512,010,-1.0,-1.0,,,,,
14116,201516,010,-1.0,-1.0,,,,,
14117,201518,010,-1.0,-1.0,,,,,
14118,201519,010,-1.0,-1.0,,,,,
14119,201523,010,-1.0,-1.0,,,,,
14120,201523,020,-1.0,-1.0,,,,,
14121,201526,010,-1.0,-1.0,,,,,
14122,201526,020,-1.0,-1.0,,,,,
14123,201527,010,-1.0,-1.0,,,,,
14124,201529,010,-1.0,-1.0,,,,,
14125,201530,010,1.0,1.0,,,,,
14126,201532,010,1.0,1.0,,,,,
14127,201532,020,-1.0,-1.0,,,,,
14128,201534,010,-1.0,-1.0,,,,,
14129,201534,020,-1.0,-1.0,,,,,
14130,201535,010,-1.0,-1.0,,,,,
14131,201537,010,-1.0,-1.0,,,,,
14132,201537,020,-1.0,-1.0,,,,,
14133,201539,010,1.0,1.0,,,,,
14134,201539,020,-1.0,-1.0,,,,,
14135,201540,010,-1.0,-1.0,,,,,
14136,201543,010,-1.0,-1.0,,,,,
14137,201545,010,-1.0,-1.0,,,,,
14138,201549,010,-1.0,-1.0,,,,,
14139,201551,010,-1.0,-1.0,,,,,
14140,201554,010,-1.0,-1.0,,,,,
14141,201556,010,1.0,1.0,,,,,
14142,201557,010,1.0,1.0,,,,,
14143,201559,020,-1.0,-1.0,,,,,
14144,201560,010,1.0,1.0,,,,,
14145,201564,010,-1.0,-1.0,,,,,
14146,201564,020,-1.0,-1.0,,,,,
14147,201566,010,-1.0,-1.0,,,,,
14148,201568,020,-1.0,-1.0,,,,,
14149,201570,010,-1.0,-1.0,,,,,
14150,201570,020,-1.0,-1.0,,,,,
14151,201574,010,-1.0,-1.0,,,,,
14152,201575,010,-1.0,-1.0,,,,,
14153,201577,010,-1.0,-1.0,,,,,
14154,201577,020,-1.0,-1.0,,,,,
14155,201580,010,-1.0,-1.0,,,,,
14156,201580,020,1.0,1.0,,,,,
14157,201583,010,-1.0,-1.0,,,,,
14158,201585,010,-1.0,-1.0,,,,,
14159,201585,020,-1.0,-1.0,,,,,
14160,201587,010,-1.0,-1.0,,,,,
14161,201587,020,-1.0,-1.0,,,,,
14162,201589,010,-1.0,-1.0,,,,,
14163,201590,010,1.0,1.0,,,,,
14164,201591,010,-1.0,-1.0,,,,,
14165,201593,010,-1.0,-1.0,,,,,
14166,201594,010,-1.0,-1.0,,,,,
14167,201595,010,-1.0,-1.0,,,,,
14168,201596,010,-1.0,-1.0,,,,,
14169,201597,020,-1.0,-1.0,,,,,
14170,201599,010,-1.0,-1.0,,,,,
14171,201599,020,-1.0,-1.0,,,,,
14172,201600,010,-1.0,-1.0,,,,,
14173,201604,010,-1.0,-1.0,,,,,
14174,201605,010,-1.0,-1.0,,,,,
14175,201607,010,-1.0,-1.0,,,,,
14176,201609,010,-1.0,-1.0,,,,,
14177,201609,020,-1.0,-1.0,,,,,
14178,201610,010,-1.0,-1.0,,,,,
14179,201612,020,-1.0,-1.0,,,,,
14180,201613,010,-1.0,-1.0,,,,,
14181,201614,010,-1.0,-1.0,,,,,
14182,201616,010,-1.0,-1.0,,,,,
14183,201616,020,-1.0,-1.0,,,,,
14184,201617,010,-1.0,-1.0,,,,,
14185,201620,010,-1.0,-1.0,,,,,
14186,201624,010,-1.0,-1.0,,,,,
14187,201624,020,-1.0,-1.0,,,,,
14188,201625,010,-1.0,-1.0,,,,,
14189,201625,020,-1.0,-1.0,,,,,
14190,201626,020,-1.0,-1.0,,,,,
14191,201628,010,-1.0,-1.0,,,,,
14192,201629,010,-1.0,-1.0,,,,,
14193,201630,010,-1.0,-1.0,,,,,
14194,201631,010,-1.0,-1.0,,,,,
14195,201632,010,-1.0,-1.0,,,,,
14196,201635,010,-1.0,-1.0,,,,,
14197,201635,020,-1.0,-1.0,,,,,
14198,201637,020,1.0,1.0,,,,,
14199,201639,020,-1.0,-1.0,,,,,
14200,201641,010,-1.0,-1.0,,,,,
14201,201641,020,-1.0,-1.0,,,,,
14202,201643,010,-1.0,-1.0,,,,,
14203,201643,020,-1.0,-1.0,,,,,
14204,201644,010,1.0,1.0,,,,,
14205,201644,020,-1.0,-1.0,,,,,
14206,201646,010,-1.0,-1.0,,,,,
14207,201646,020,-1.0,-1.0,,,,,
14208,201648,010,-1.0,-1.0,,,,,
14209,201648,020,-1.0,-1.0,,,,,
14210,201649,010,-1.0,-1.0,,,,,
14211,201651,010,-1.0,-1.0,,,,,
14212,201651,020,-1.0,-1.0,,,,,
14213,201652,010,-1.0,-1.0,,,,,
14214,201653,010,-1.0,-1.0,,,,,
14215,201654,010,-1.0,-1.0,,,,,
14216,201659,010,-1.0,-1.0,,,,,
14217,201661,020,-1.0,-1.0,,,,,
14218,201662,010,-1.0,-1.0,,,,,
14219,201663,010,-1.0,-1.0,,,,,
14220,201664,010,-1.0,-1.0,,,,,
14221,201664,011,-1.0,-1.0,,,,,
14222,201666,010,-1.0,-1.0,,,,,
14223,201667,010,-1.0,-1.0,,,,,
14224,201668,010,-1.0,-1.0,,,,,
14225,201669,010,-1.0,-1.0,,,,,
14226,201672,010,-1.0,-1.0,,,,,
14227,201672,020,-1.0,-1.0,,,,,
14228,201676,010,-1.0,-1.0,,,,,
14229,201676,020,-1.0,-1.0,,,,,
14230,201678,010,-1.0,-1.0,,,,,
14231,201678,020,-1.0,-1.0,,,,,
14232,201679,010,-1.0,-1.0,,,,,
14233,201681,010,-1.0,-1.0,,,,,
14234,201681,020,-1.0,-1.0,,,,,
14235,201682,010,-1.0,-1.0,,,,,
14236,201683,010,-1.0,-1.0,,,,,
14237,201684,010,-1.0,-1.0,,,,,
14238,201686,010,-1.0,-1.0,,,,,
14239,201689,010,-1.0,-1.0,,,,,
14240,201690,010,-1.0,-1.0,,,,,
14241,201691,010,-1.0,-1.0,,,,,
14242,201693,010,-1.0,-1.0,,,,,
14243,201693,020,-1.0,-1.0,,,,,
14244,201694,010,-1.0,-1.0,,,,,
14245,201695,020,-1.0,-1.0,,,,,
14246,201699,010,-1.0,-1.0,,,,,
14247,201700,010,-1.0,-1.0,,,,,
14248,201701,010,1.0,1.0,,,,,
14249,201702,010,-1.0,-1.0,,,,,
14250,201703,010,-1.0,-1.0,,,,,
14251,201705,020,1.0,1.0,,,,,
14252,201707,010,,,,,,,
14253,201707,020,-1.0,-1.0,,,,,
14254,201708,010,-1.0,-1.0,,,,,
14255,201709,010,-1.0,-1.0,,,,,
14256,201712,010,-1.0,-1.0,,,,,
14257,201712,020,-1.0,-1.0,,,,,
14258,201714,010,-1.0,-1.0,,,,,
14259,201714,020,-1.0,-1.0,,,,,
14260,201715,010,-1.0,-1.0,,,,,
14261,201715,011,-1.0,-1.0,,,,,
14262,201717,010,-1.0,-1.0,,,,,
14263,201717,020,1.0,1.0,,,,,
14264,201721,010,-1.0,-1.0,,,,,
14265,201721,020,-1.0,-1.0,,,,,
14266,201722,010,-1.0,-1.0,,,,,
14267,201723,010,1.0,1.0,,,,,
14268,201725,010,-1.0,-1.0,,,,,
14269,201726,010,-1.0,-1.0,,,,,
14270,201727,010,,,,,,,
14271,201729,010,-1.0,-1.0,,,,,
14272,201731,010,1.0,1.0,,,,,
14273,201732,010,-1.0,-1.0,,,,,
14274,201733,010,-1.0,-1.0,,,,,
14275,201735,020,-1.0,-1.0,,,,,
14276,201736,010,-1.0,-1.0,,,,,
14277,201739,010,-1.0,-1.0,,,,,
14278,201739,020,-1.0,-1.0,,,,,
14279,201742,010,-1.0,-1.0,,,,,
14280,201744,010,-1.0,-1.0,,,,,
14281,201746,010,-1.0,-1.0,,,,,
14282,201746,020,-1.0,-1.0,,,,,
14283,201747,010,-1.0,-1.0,,,,,
14284,201748,010,-1.0,-1.0,,,,,
14285,201749,010,-1.0,-1.0,,,,,
14286,201751,010,-1.0,-1.0,,,,,
14287,201751,020,-1.0,-1.0,,,,,
14288,201753,010,-1.0,-1.0,,,,,
14289,201755,020,1.0,1.0,,,,,
14290,201756,020,1.0,1.0,,,,,
14291,201760,010,-1.0,-1.0,,,,,
14292,201762,010,-1.0,-1.0,,,,,
14293,201762,020,-1.0,-1.0,,,,,
14294,201763,010,-1.0,-1.0,,,,,
14295,201764,010,-1.0,-1.0,,,,,
14296,201764,020,-1.0,-1.0,,,,,
14297,201766,020,-1.0,-1.0,,,,,
14298,201768,020,-1.0,-1.0,,,,,
14299,201770,010,-1.0,-1.0,,,,,
14300,201770,020,1.0,1.0,,,,,
14301,201772,010,-1.0,-1.0,,,,,
14302,201772,020,-1.0,-1.0,,,,,
14303,201774,010,-1.0,-1.0,,,,,
14304,201774,020,-1.0,-1.0,,,,,
14305,201776,010,-1.0,-1.0,,,,,
14306,201778,010,1.0,1.0,,,,,
14307,201778,020,-1.0,-1.0,,,,,
14308,201780,010,-1.0,-1.0,,,,,
14309,201780,020,-1.0,-1.0,,,,,
14310,201782,010,-1.0,-1.0,,,,,
14311,201782,020,-1.0,-1.0,,,,,
14312,201784,010,-1.0,-1.0,,,,,
14313,201784,020,-1.0,-1.0,,,,,
14314,201785,010,-1.0,-1.0,,,,,
14315,201786,010,-1.0,-1.0,,,,,
14316,201788,020,-1.0,-1.0,,,,,
14317,201790,010,,,,,,,
14318,201792,010,-1.0,-1.0,,,,,
14319,201792,020,-1.0,-1.0,,,,,
14320,201794,010,-1.0,-1.0,,,,,
14321,201794,020,-1.0,-1.0,,,,,
14322,201795,010,1.0,1.0,,,,,
14323,201796,010,-1.0,-1.0,,,,,
14324,201798,010,-1.0,-1.0,,,,,
14325,201800,010,-1.0,-1.0,,,,,
14326,201800,020,-1.0,-1.0,,,,,
14327,201802,010,-1.0,-1.0,,,,,
14328,201803,010,-1.0,-1.0,,,,,
14329,201804,010,-1.0,-1.0,,,,,
14330,201806,010,-1.0,-1.0,,,,,
14331,201806,020,-1.0,-1.0,,,,,
14332,201809,010,-1.0,-1.0,,,,,
14333,201809,020,-1.0,-1.0,,,,,
14334,201810,010,-1.0,-1.0,,,,,
14335,201810,020,-1.0,-1.0,,,,,
14336,201812,010,-1.0,-1.0,,,,,
14337,201812,020,-1.0,-1.0,,,,,
14338,201814,010,-1.0,-1.0,,,,,
14339,201814,020,1.0,1.0,,,,,
14340,201816,020,-1.0,-1.0,,,,,
14341,201818,010,-1.0,-1.0,,,,,
14342,201818,020,-1.0,-1.0,,,,,
14343,201820,010,-1.0,-1.0,,,,,
14344,201820,020,-1.0,-1.0,,,,,
14345,201822,010,-1.0,-1.0,,,,,
14346,201822,020,-1.0,-1.0,,,,,
14347,201824,010,1.0,1.0,,,,,
14348,201824,020,-1.0,-1.0,,,,,
14349,201826,010,1.0,1.0,,,,,
14350,201826,020,-1.0,-1.0,,,,,
14351,201828,020,-1.0,-1.0,,,,,
14352,201829,010,-1.0,-1.0,,,,,
14353,201830,010,,,,,,,
14354,201832,010,-1.0,-1.0,,,,,
14355,201837,020,-1.0,-1.0,,,,,
14356,201839,010,-1.0,-1.0,,,,,
14357,201839,020,-1.0,-1.0,,,,,
14358,201840,010,-1.0,-1.0,,,,,
14359,201841,010,-1.0,-1.0,,,,,
14360,201842,010,-1.0,-1.0,,,,,
14361,201843,010,-1.0,-1.0,,,,,
14362,201844,010,-1.0,-1.0,,,,,
14363,201845,010,-1.0,-1.0,,,,,
14364,201846,010,-1.0,-1.0,,,,,
14365,201847,010,-1.0,-1.0,,,,,
14366,201849,010,1.0,1.0,,,,,
14367,201849,020,-1.0,-1.0,,,,,
14368,201852,010,-1.0,-1.0,,,,,
14369,201852,020,-1.0,-1.0,,,,,
14370,201854,010,-1.0,-1.0,,,,,
14371,201854,020,-1.0,-1.0,,,,,
14372,201856,010,-1.0,-1.0,,,,,
14373,201857,010,-1.0,-1.0,,,,,
14374,201858,010,-1.0,-1.0,,,,,
14375,201859,010,-1.0,-1.0,,,,,
14376,201860,010,-1.0,-1.0,,,,,
14377,201862,010,-1.0,-1.0,,,,,
14378,201862,020,-1.0,-1.0,,,,,
14379,201866,010,1.0,1.0,,,,,
14380,201866,020,-1.0,-1.0,,,,,
14381,201867,010,-1.0,-1.0,,,,,
14382,201868,020,-1.0,-1.0,,,,,
14383,201870,010,-1.0,-1.0,,,,,
14384,201874,010,-1.0,-1.0,,,,,
14385,201874,020,-1.0,-1.0,,,,,
14386,201882,010,-1.0,-1.0,,,,,
14387,201882,020,-1.0,-1.0,,,,,
14388,201885,010,-1.0,-1.0,,,,,
14389,201890,010,-1.0,-1.0,,,,,
14390,201891,010,-1.0,-1.0,,,,,
14391,201892,010,1.0,1.0,,,,,
14392,201894,010,-1.0,-1.0,,,,,
14393,201896,010,1.0,1.0,,,,,
14394,201897,020,-1.0,-1.0,,,,,
14395,201899,020,-1.0,-1.0,,,,,
14396,201901,010,-1.0,-1.0,,,,,
14397,201903,010,-1.0,-1.0,,,,,
14398,201905,020,-1.0,-1.0,,,,,
14399,201906,020,-1.0,-1.0,,,,,
14400,201906,021,-1.0,-1.0,,,,,
14401,201909,010,-1.0,-1.0,,,,,
14402,201911,020,1.0,1.0,,,,,
14403,201912,010,-1.0,-1.0,,,,,
14404,201914,010,-1.0,-1.0,,,,,
14405,201914,020,-1.0,-1.0,,,,,
14406,201916,010,1.0,1.0,,,,,
14407,201916,020,1.0,1.0,,,,,
14408,201917,010,-1.0,-1.0,,,,,
14409,201919,010,-1.0,-1.0,,,,,
14410,201919,020,-1.0,-1.0,,,,,
14411,201920,010,1.0,1.0,,,,,
14412,201922,010,-1.0,-1.0,,,,,
14413,201922,020,-1.0,-1.0,,,,,
14414,201925,010,-1.0,-1.0,,,,,
14415,201925,020,-1.0,-1.0,,,,,
14416,201927,010,-1.0,-1.0,,,,,
14417,201927,020,-1.0,-1.0,,,,,
14418,201928,010,1.0,1.0,,,,,
14419,201928,020,1.0,1.0,,,,,
14420,201931,010,-1.0,-1.0,,,,,
14421,201932,010,-1.0,-1.0,,,,,
14422,201934,010,-1.0,-1.0,,,,,
14423,201935,010,-1.0,-1.0,,,,,
14424,201936,010,1.0,1.0,,,,,
14425,201937,010,-1.0,-1.0,,,,,
14426,201939,010,-1.0,-1.0,,,,,
14427,201939,020,1.0,1.0,,,,,
14428,201941,010,-1.0,-1.0,,,,,
14429,201942,010,-1.0,-1.0,,,,,
14430,201942,011,-1.0,-1.0,,,,,
14431,201944,010,-1.0,-1.0,,,,,
14432,201946,010,-1.0,-1.0,,,,,
14433,201946,011,-1.0,-1.0,,,,,
14434,201949,010,-1.0,-1.0,,,,,
14435,201951,010,-1.0,-1.0,,,,,
14436,201953,010,-1.0,-1.0,,,,,
14437,201954,010,-1.0,-1.0,,,,,
14438,201956,020,-1.0,-1.0,,,,,
14439,201957,010,-1.0,-1.0,,,,,
14440,201958,010,-1.0,-1.0,,,,,
14441,201958,020,-1.0,-1.0,,,,,
14442,201960,010,1.0,1.0,,,,,
14443,201962,010,-1.0,-1.0,,,,,
14444,201962,020,-1.0,-1.0,,,,,
14445,201964,010,-1.0,-1.0,,,,,
14446,201967,010,-1.0,-1.0,,,,,
14447,201969,010,-1.0,-1.0,,,,,
14448,201970,020,-1.0,-1.0,,,,,
14449,201973,010,-1.0,-1.0,,,,,
14450,201974,010,-1.0,-1.0,,,,,
14451,201975,010,-1.0,-1.0,,,,,
14452,201976,010,-1.0,-1.0,,,,,
14453,201978,010,-1.0,-1.0,,,,,
14454,201980,010,-1.0,-1.0,,,,,
14455,201983,010,-1.0,-1.0,,,,,
14456,201985,010,-1.0,-1.0,,,,,
14457,201985,020,-1.0,-1.0,,,,,
14458,201986,010,-1.0,-1.0,,,,,
14459,201988,010,-1.0,-1.0,,,,,
14460,201991,010,-1.0,-1.0,,,,,
14461,201991,020,-1.0,-1.0,,,,,
14462,201993,020,,,,,,,
14463,201994,010,-1.0,-1.0,,,,,
14464,201996,010,-1.0,-1.0,,,,,
14465,201998,010,-1.0,-1.0,,,,,
14466,201999,010,-1.0,-1.0,,,,,
14467,202004,010,-1.0,-1.0,,,,,
14468,202006,010,-1.0,-1.0,,,,,
14469,202006,020,-1.0,-1.0,,,,,
14470,202008,010,-1.0,-1.0,,,,,
14471,202008,020,-1.0,-1.0,,,,,
14472,202009,010,1.0,1.0,,,,,
14473,202011,010,-1.0,-1.0,,,,,
14474,202012,010,-1.0,-1.0,,,,,
14475,202015,010,-1.0,-1.0,,,,,
14476,202016,010,1.0,1.0,,,,,
14477,202018,020,-1.0,-1.0,,,,,
14478,202020,010,1.0,1.0,,,,,
14479,202021,010,-1.0,-1.0,,,,,
14480,202023,010,-1.0,-1.0,,,,,
14481,202023,020,-1.0,-1.0,,,,,
14482,202025,020,-1.0,-1.0,,,,,
14483,202027,010,-1.0,-1.0,,,,,
14484,202027,020,-1.0,-1.0,,,,,
14485,202029,010,-1.0,-1.0,,,,,
14486,202029,020,-1.0,-1.0,,,,,
14487,202032,010,-1.0,-1.0,,,,,
14488,202032,020,-1.0,-1.0,,,,,
14489,202034,010,-1.0,-1.0,,,,,
14490,202034,020,-1.0,-1.0,,,,,
14491,202035,010,-1.0,-1.0,,,,,
14492,202037,010,-1.0,-1.0,,,,,
14493,202037,020,-1.0,-1.0,,,,,
14494,202038,010,-1.0,-1.0,,,,,
14495,202040,010,-1.0,-1.0,,,,,
14496,202042,010,-1.0,-1.0,,,,,
14497,202042,020,-1.0,-1.0,,,,,
14498,202043,010,-1.0,-1.0,,,,,
14499,202044,010,1.0,1.0,,,,,
14500,202046,010,-1.0,-1.0,,,,,
14501,202048,020,1.0,1.0,,,,,
14502,202051,010,-1.0,-1.0,,,,,
14503,202051,020,-1.0,-1.0,,,,,
14504,202052,010,-1.0,-1.0,,,,,
14505,202053,010,-1.0,-1.0,,,,,
14506,202055,010,1.0,1.0,,,,,
14507,202055,020,-1.0,-1.0,,,,,
14508,202056,010,-1.0,-1.0,,,,,
14509,202057,010,-1.0,-1.0,,,,,
14510,202060,020,1.0,1.0,,,,,
14511,202063,010,-1.0,-1.0,,,,,
14512,202063,020,-1.0,-1.0,,,,,
14513,202066,010,-1.0,-1.0,,,,,
14514,202066,020,-1.0,-1.0,,,,,
14515,202069,020,-1.0,-1.0,,,,,
14516,202071,020,-1.0,-1.0,,,,,
14517,202073,010,-1.0,-1.0,,,,,
14518,202073,020,-1.0,-1.0,,,,,
14519,202074,010,-1.0,-1.0,,,,,
14520,202076,010,-1.0,-1.0,,,,,
14521,202076,020,-1.0,-1.0,,,,,
14522,202080,010,-1.0,-1.0,,,,,
14523,202080,020,-1.0,-1.0,,,,,
14524,202083,010,-1.0,-1.0,,,,,
14525,202085,010,-1.0,-1.0,,,,,
14526,202087,010,-1.0,-1.0,,,,,
14527,202087,020,-1.0,-1.0,,,,,
14528,202090,010,-1.0,-1.0,,,,,
14529,202090,020,-1.0,-1.0,,,,,
14530,202091,010,-1.0,-1.0,,,,,
14531,202093,010,-1.0,-1.0,,,,,
14532,202096,010,-1.0,-1.0,,,,,
14533,202096,020,-1.0,-1.0,,,,,
14534,202097,010,-1.0,-1.0,,,,,
14535,202099,010,-1.0,-1.0,,,,,
14536,202102,010,-1.0,-1.0,,,,,
14537,202105,010,-1.0,-1.0,,,,,
14538,202105,020,-1.0,-1.0,,,,,
14539,202107,010,1.0,1.0,,,,,
14540,202107,020,-1.0,-1.0,,,,,
14541,202111,010,-1.0,-1.0,,,,,
14542,202111,020,-1.0,-1.0,,,,,
14543,202112,010,-1.0,-1.0,,,,,
14544,202114,010,1.0,1.0,,,,,
14545,202114,020,-1.0,-1.0,,,,,
14546,202118,020,-1.0,-1.0,,,,,
14547,202119,010,-1.0,-1.0,,,,,
14548,202121,010,1.0,1.0,,,,,
14549,202122,010,-1.0,-1.0,,,,,
14550,202123,010,-1.0,-1.0,,,,,
14551,202125,010,-1.0,-1.0,,,,,
14552,202125,020,-1.0,-1.0,,,,,
14553,202126,010,-1.0,-1.0,,,,,
14554,202127,010,-1.0,-1.0,,,,,
14555,202129,010,,,,,,,
14556,202129,020,-1.0,-1.0,,,,,
